text|url|label
Uvek su potkupljene budale čuvale leđa onom ko ih plaća , počinjali ratove, ubijali,palili,uništavali, podmetali... Sve za lovu, bilo tako, tako je i sada...|https://www.youtube.com/watch?v=vtXToNPK9kY|NEUTRAL
To je napredna Srbija Jadni li smo…!!?|https://www.youtube.com/watch?v=vtXToNPK9kY|PROTIV-VLASTI
Barem ne idu Piculi i Bartulici da ljube skute...|https://www.youtube.com/watch?v=vtXToNPK9kY|ZA-VLAST
Jaka Srbija sa vucicem i njegovim pristalicama|https://www.youtube.com/watch?v=vtXToNPK9kY|ZA-VLAST
Bravo.BRACO. TAKVI KAO MI BRANIMO ZEMLJU KO IH JEBE OVE IZDAJNIKE.MI DRUGU DOMOVINU MEMAMO|https://www.youtube.com/watch?v=vtXToNPK9kY|ZA-VLAST
Поштена Србија све за паре.|https://www.youtube.com/watch?v=vtXToNPK9kY|NEUTRAL
Ljudi, čitajte, obrazujte se i radite na sebi i najvažnije čuvajte obraz da ne dođete u situaciji da vas neko kupi za 20 evra|https://www.youtube.com/watch?v=vtXToNPK9kY|NEUTRAL
Ovo je kulturan svet za razliku od onih koji su prosipali fekalije po Novom Sadu!!!|https://www.youtube.com/watch?v=vtXToNPK9kY|NEUTRAL
Сви смо ми један народ у једној, јединој, нашој Србији. Глас обичног народа вреди више од гласа интелектуалаца. Живела Србија|https://www.youtube.com/watch?v=vtXToNPK9kY|ZA-VLAST
Pogledajte kako izgledaju blokaderi?|https://www.youtube.com/watch?v=vtXToNPK9kY|NEUTRAL
Njemu nije jasno da je ustala intelektualna Srbija.|https://www.youtube.com/watch?v=vtXToNPK9kY|NEUTRAL
Narodni neprijatelji|https://www.youtube.com/watch?v=vtXToNPK9kY|PROTIV-VLASTI
KO JE BOLESNIKA VUCICA DOVEO NA VLAST SEME MU SE ZATRLO U NAREDNIH DEVET KOLENA MILOST BOZE AMIN|https://www.youtube.com/watch?v=vtXToNPK9kY|PROTIV-VLASTI
VUCIC JE NAJBOLESNIJI UM KOG JE OVA ZEMLJA IKADA IMALA ALI NAZALOST I ODREDEN BROJ NARODA SNJIM MILOST BOZE AMIN|https://www.youtube.com/watch?v=vtXToNPK9kY|PROTIV-VLASTI
Sns radikali|https://www.youtube.com/watch?v=vtXToNPK9kY|PROTIV-VLASTI
DOKON POP I GOVEDA KRSTI JA POGLEDAM KAKVIH GOVEDA IMA MEDJU SRBIMA.NEMOGU DA IH PREBROJIM.NIJEDNOG NE NADJOH MEDJU SOCIJALNIM SLUCAJEVIMA.SVI SU PRIPADNICI JEBENOG KRDA.|https://www.youtube.com/watch?v=vtXToNPK9kY|PROTIV-VLASTI
Ovi socijalni slucajevi, ne blokiraju puteve, skole , bolnice, fakultete, servise javnih informisanja, ne ogranicavaju slobodu kretanja koja je zakonom zabranjena, nisu placenici i ne jedu volice, i prasice kao Sorosevci koji kao bore se za Srbiju, a cine sve da je svojim blokadama unazade, SRAM VAS BILO vas koji svojim blokadama maltretirate postene apoliticne gradjane, jagnjeca i praseca brigado.|https://www.youtube.com/watch?v=vtXToNPK9kY|ZA-VLAST
to su sns glasaci|https://www.youtube.com/watch?v=vtXToNPK9kY|NEUTRAL
Ovo su građani srbije ....njihov glas vredi kao i glas vasih rektora i dekana...Mi smo SRBIIII... zato maloumnici molio bih bez podela|https://www.youtube.com/watch?v=vtXToNPK9kY|NEUTRAL
Zar mislite da su ovi ljudi manje vredni od vas???|https://www.youtube.com/watch?v=vtXToNPK9kY|NEUTRAL
U predstojećem suđenju žvalavom ovo mora da bude posebna tačka u procesu.|https://www.youtube.com/watch?v=vtXToNPK9kY|PROTIV-VLASTI
Horori bez duse mizerna lica tupih pogleda i primitivnog nacina razmisljanja i zivlenja|https://www.youtube.com/watch?v=vtXToNPK9kY|NEUTRAL
Kaze ZVALAVA BITANGA ,ima podrsku VECINSKE SRBIJE,jbg KUD SE DADE EKONOMSKI TIGAR ako je OVO VECINSKA SRBIJA|https://www.youtube.com/watch?v=vtXToNPK9kY|PROTIV-VLASTI
Gebels vam nije ravan,smradovi opozicijski.|https://www.youtube.com/watch?v=vtXToNPK9kY|ZA-VLAST
Ceo život u opoziciji ali dosta je bilo - bitange ste i jedni i drugi.|https://www.youtube.com/watch?v=vtXToNPK9kY|NEUTRAL
Svi su bolji ljudi od blokadera i žute ološi!|https://www.youtube.com/watch?v=vtXToNPK9kY|ZA-VLAST
Idu ljudi da jedu džabe gladan narod ljudi budite razumni žalosno je ovo|https://www.youtube.com/watch?v=vtXToNPK9kY|NEUTRAL
Његове пензосе не рачунам, али ови млађи су уцењени губитком посла на одређено време и ако не дођу на митинг добију отказ. Разумем те људе, морају да живе од нечега а такође међу њима има пуно разумних људи који га интимно презиру али не смеју то јавно да кажу.|https://www.youtube.com/watch?v=vtXToNPK9kY|NEUTRAL
Blokaderska seljacina se smeje|https://www.youtube.com/watch?v=vtXToNPK9kY|ZA-VLAST
Vuciceva vojska e jado jadni|https://www.youtube.com/watch?v=vtXToNPK9kY|PROTIV-VLASTI
Zaso po mahalama i podelili po 50 eura i besplatan prevoz plus sendvici sokovi pivo rakija i receno im da ponesu po stolicu kada krenu kuci Beda|https://www.youtube.com/watch?v=vtXToNPK9kY|PROTIV-VLASTI
Ljudi kojima je najvise svejedno za Vucica..socioloski gledano, iskljuceni iz svega..osim kad treba popuniti kvotu..DNK..|https://www.youtube.com/watch?v=vtXToNPK9kY|NEUTRAL
Bravo, on bar i o njima misli. Marinika i Djilas su ojadili u svoje vreme sve|https://www.youtube.com/watch?v=vtXToNPK9kY|ZA-VLAST
Ovi ce da odlucuju o sudbini nase dece??????? NARODEEEEEE, DOKLE BRE???|https://www.youtube.com/watch?v=vtXToNPK9kY|NEUTRAL
Gospodjo-ice,vidim puno komentara ko je los ali dajte da vidimo resenje? Ko je resenje za nase patnje??? Dajte tog spasitelja???? Kazite mi ko je pa da ga glasamo???|https://www.youtube.com/watch?v=vtXToNPK9kY|NEUTRAL
nama ne treba spasitelj nego ZAKON|https://www.youtube.com/watch?v=vtXToNPK9kY|NEUTRAL
Bože dragi pa dali je ovo moguće Vučić ne može da napravi ni prelo kamoli miting ovo je bruka i sramota neće kulturan i pošten narod da proda vjeru i običaj za popišanih Vučićevih 50 evra sjeme mu se zatralo izdajničko samo pumpaj gotovi su garant|https://www.youtube.com/watch?v=vtXToNPK9kY|PROTIV-VLASTI
Svi su upisani ko ne dođe ima krompir od socijalnog. To je najveći zločin prema sopstvenom narodu. Oceniti gladne hlebom nije hrišćanski sotone Vučićeve.|https://www.youtube.com/watch?v=vtXToNPK9kY|PROTIV-VLASTI
ZA BEOGRAD SOCIJANI SLUČAJEVI I OSTALI VUČIĆEVI UCENJENI ROBOVI.|https://www.youtube.com/watch?v=vtXToNPK9kY|PROTIV-VLASTI
Njihov glas vredi kao i glas intelektualca...hteli smo demokratiju|https://www.youtube.com/watch?v=vtXToNPK9kY|NEUTRAL
Nije problem u glasu već u neaktivnosti opozicije|https://www.youtube.com/watch?v=vtXToNPK9kY|NEUTRAL
Misliš u nepostojanju opozicije...|https://www.youtube.com/watch?v=vtXToNPK9kY|NEUTRAL
То су паразитски случајеви као и Вучко једино што немају власт... Од ових скоро сви могу да раде али неће... пресешће и њима све ово, не може се овако живети дуго, појешће сами себе кад остану без сендвича, јефтиног хлеба и меса... И наравно да не важи ово само за цигане има још више таквих такозваних срба који у зноју не зарађују свој хлеб!|https://www.youtube.com/watch?v=vtXToNPK9kY|PROTIV-VLASTI
Ne mogu svi da budu bogati Đilasovi plaćenici i kriminalci i narkomani Živeo pošten Srpski narod koji živi od svog rada|https://www.youtube.com/watch?v=vtXToNPK9kY|ZA-VLAST
Vucicevi jeftini|https://www.youtube.com/watch?v=vtXToNPK9kY|PROTIV-VLASTI
Rudonja od Čipuljića..premestio Grmečku koridu..u BG..pa doteruje takmičare...|https://www.youtube.com/watch?v=vtXToNPK9kY|PROTIV-VLASTI
I šta je sporno koga ste vi socijalno pomogli Đikija|https://www.youtube.com/watch?v=vtXToNPK9kY|ZA-VLAST
On pravi cirkus od države i naroda, čovek je bolestan, mora na lečenje. I da odgovara za pljačku, Srbije,|https://www.youtube.com/watch?v=vtXToNPK9kY|PROTIV-VLASTI
Samo ovi i glasaju za Vucica i krezubi jos.|https://www.youtube.com/watch?v=vtXToNPK9kY|PROTIV-VLASTI
"""Obojeni Srbi"" protiv ""obojene revolucije""."|https://www.youtube.com/watch?v=vtXToNPK9kY|PROTIV-VLASTI
