text|url|label
A sta si ulozio za studente u Srbiji?|https://www.facebook.com/reel/2082662599006377|PROTIV-VLASTI
Svaka poseta predsednika Vučića donosi nove nade i investicije za krajeve koji su decenijama bili zapostavljeni od bivše vlasti Srbija je uz svog predsednika i SNS svakog dana|https://www.facebook.com/informernovine/posts/pfbid02HBPGq2Ch8my2G3g6UAZtB44BUKXDhS8unfjLc9Skmrbw91bd8VXKwHB89cgF44oCl|ZA-VLAST
Ovo je moja Srbija ,moj BG|https://www.youtube.com/watch?v=rAiL1Lf7BFs|NEUTRAL
Završen protest, a rezultat – ništa! Studenti i građani blokirali most i raskrsnice za nasilnika u pritvoru? Haha, stoka blokaderska, samo ste pokazali koliko ste jadni i beskorisni!|https://x.com/i/status/1968778167939641752|ZA-VLAST
TO LEGENDO VOLE TE SRBI|https://www.youtube.com/watch?v=2fMycdrmamw|ZA-VLAST
Kakve god uvrede stizale iz okruženja, mi nastavljamo da gradimo stabilnu, jaku i modernu državu za sve nas.|https://www.facebook.com/reel/1055629687015469|ZA-VLAST
Zasto bez zvizdaljke?:-(|https://x.com/i/status/1969144965591650770|PROTIV-VLASTI
Ovo nije normalno|https://www.instagram.com/p/DQFJ7-CDWHt/|NEUTRAL
Stop blokadi Pionirskog parka !!!!!!!!!!|https://www.instagram.com/p/DaTIS9RoTMQ/|PROTIV-VLASTI
Imaš više ubistava i milijardi nego godina.|https://www.facebook.com/reel/2082662599006377|PROTIV-VLASTI
On je student koji zeli ucit|https://www.youtube.com/watch?v=rAiL1Lf7BFs|PROTIV-VLASTI
Tragedija,da politika razdvaja i zavadja narod,jedan isti narod.Da nas Bog sacuva od krvoprolica,ceo svet nam se smeje,kao u Africi,ne treba niko da nas napada napadamo se sami.|https://www.youtube.com/watch?v=7686dSc-alA|NEUTRAL
Neću prisustvovati paradi. Izvinite ali ne mogu da budem tu sa vojnicima koji su dozvolili raspad SFRJ...|https://x.com/i/status/1969144965591650770|NEUTRAL
Rektor za predsednika|https://www.instagram.com/p/DaYSnv9AC90/|PROTIV-VLASTI
Јел ће морати ковид аусвајс , они су га самоиницијативно увели 2020|https://x.com/i/status/1886911182310613287|NEUTRAL
Što bi rekli studenti... ne pitate se... njihova odluka, njihovi razlozi... pokazali su kako se to radi... vi nastavite dalje... ako znate i ako smete...|https://x.com/i/status/1876015826517852411|PROTIV-VLASTI
Vučević je kratko i jasno ogolio još jednu u nizu laži koje služe samo za podizanje tenzija u društvu.|https://www.instagram.com/p/DaTIS9RoTMQ/|PROTIV-VLASTI
dela su naša najbolja odbrana a moderni autoputevi i nove bolnice govore više od bilo kojih reči|https://www.instagram.com/p/DaTIS9RoTMQ/|ZA-VLAST
Ljubićete vi Vučića u dupe, i DOGODINE!|https://www.youtube.com/watch?v=Je_3j5u7NBU|ZA-VLAST
Istina je izašla na videlo i pokazala ko stvarno gradi bolju budućnost a ko želi povratak u vreme nemaštine|https://www.instagram.com/p/DaTIS9RoTMQ/|ZA-VLAST
Deo Srpskog naroda , ako je uopste narod , nisu normalni. Za sitne pare unistavaju svoju zemlju , velika SRAMOTA . A imate najboljeg PREDSEDNIKA u celom regionu ..razmislite vi nerazumni građani sta i kome radite pozdrav iz Svisss|https://www.youtube.com/watch?v=7686dSc-alA|ZA-VLAST
Hapsite Hulju!|https://www.youtube.com/watch?v=7686dSc-alA|NEUTRAL
Враво председниче, овде су они који уздижу Орбана а вас пљују. Синдром овог народа.|https://www.facebook.com/reel/2082662599006377|ZA-VLAST
Stoka jedna! Opet posten narod treba da trpi teror blokaderski!|https://x.com/i/status/2051743321681211827|ZA-VLAST
Neandrej ne sme da raspise ni namestene izbore.|https://www.instagram.com/p/DJSKP8mAFud/|PROTIV-VLASTI
Dokle ćemo gledati ovog žvalavog zločinca ?|https://www.youtube.com/watch?v=AHR8e4KJSKQ|PROTIV-VLASTI
Srbija pobeđuje|https://www.facebook.com/groups/807531923306561/posts/2104469220279485|ZA-VLAST
Tuga do neba ...ovo ni Milosevic nije radio...goreo u paklu|https://www.instagram.com/p/DQFJ7-CDWHt/|PROTIV-VLASTI
Da li predsednik misli vise da izvede vojsku na ulicu i da spreči unistavanje običnog normalnog naroda? MOLIM ODGOVOR|https://www.youtube.com/watch?v=Je_3j5u7NBU|ZA-VLAST
Mislim da je ovo odlicno izlaganje Vucevica, direktno i u centar, bez uvijanja u oblande i lazne politicke korektnosti|https://www.instagram.com/p/DaTIS9RoTMQ/|ZA-VLAST
Bravo, rad i proizvodnja su jedini pravi put napred za našu državu i građane narod sve vidi|https://www.facebook.com/informernovine/posts/pfbid0AQSvy3ZkHvy468EGwXimU1iTKqU9HuuZwoVFx3j35k99YB1uKVPVaRwGDpLbALRql|ZA-VLAST
Gura se dalje, uz vas smo svi. Veliki je teret na vama, sitni nesporazumi su normalni...|https://x.com/i/status/1879909756036645308|PROTIV-VLASTI
Ni malo mi nije smešno,dođe mi da zaplačem,kad vidim kako se psihopata ponasa|https://www.facebook.com/groups/807531923306561/posts/2109627343097006|PROTIV-VLASTI
Ko ce kod koga ako ne kod Brata svoga .Zvalavi izdajnik .|https://www.facebook.com/photo/?fbid=1411504817742954&set=g.807531923306561|PROTIV-VLASTI
ŽIVEO VUČIC|https://www.youtube.com/watch?v=7686dSc-alA|ZA-VLAST
Podrška predsedniče|https://www.facebook.com/reel/1055629687015469|ZA-VLAST
Ne zanima nas|https://x.com/i/status/2057798912899997896|NEUTRAL
bilo bi dobro da blokaderi shvate da nasiljem ne mogu srusiti stabilan sistem koji ima vecinu u narodu|https://www.instagram.com/p/DaayFERuBot/|ZA-VLAST
Srbija će pobediti|https://www.instagram.com/p/DJSKP8mAFud/|ZA-VLAST
Blokaderi naprid gonajte primitivce.|https://www.facebook.com/informernovine/posts/pfbid02E6AvWuxjMmhV1H22BqM4f2jhtsifqtg3zG16Nj17o9aDvguuay2bWXaXQX3BKoTEl|PROTIV-VLASTI
Blokaderi teroristi su bruka svoje porodice i familije koja se verovatno stidi gledajući ih kako u prave budalu od sebe pokušavajući da sruše ustav zemlje Srbije|https://x.com/i/status/1941889571781808530|ZA-VLAST
Autogol jer to mogu da iskoriste mediji za propagandu, sa jedne strane SNSu bliski mediji...|https://x.com/i/status/1879909756036645308|PROTIV-VLASTI
Свака част Вучевићу на јасном и одлучном ставу, држава мора да заштити право већине грађана да нормално живе|https://www.instagram.com/p/DaTIS9RoTMQ/|ZA-VLAST
Nadam se da će policija da reaguje konačno i da ih skloni na mesto gde zasluzuju da budu.|https://x.com/i/status/1934169075644842311|ZA-VLAST
Ekonomski nezavisna i jaka Srbija je trn u oku svima koji bi želeli da je vide slabu i zavisnu od tuđih odluka|https://www.instagram.com/p/DaTIS9RoTMQ/|ZA-VLAST
Zatvori nam fale da mogu sve da vas prihvate, ovo sto radite je bacanje para..|https://www.youtube.com/watch?v=_aTeCJJH4No|NEUTRAL
Isto tako i narod treba da osudi političare i novinare zbog raznih zloupotreba i laži|https://www.facebook.com/informernovine/posts/pfbid02SRc8Q7x7RhZe2ohqNEe9HRYKJEaCpuiEwnxKe1Ct4FQTrKxXSzhX7MGck3MYBTJhl|PROTIV-VLASTI
Studenti iz ćaci buvljaka Ovo je srsmota za celu Srbiju!!|https://www.youtube.com/watch?v=BFwzxYam6Ic|PROTIV-VLASTI
I Mi Studente za trku imamo|https://www.instagram.com/p/DaYkOyQKXsr/|ZA-VLAST
Izgleda da je neko zaboravio peti oktobar.|https://www.youtube.com/watch?v=GsXOqogj_co|PROTIV-VLASTI
Dok god postoji i jedan odašiljač on ce da vlada ! Srušite mu medije na nedelju dana i on je gotov , on vlada putem medija !|https://www.youtube.com/watch?v=7686dSc-alA|PROTIV-VLASTI
vi trebate u lazu ne mogu vam pomoci ti punktovi|https://x.com/i/status/2058131890767278362|NEUTRAL
Hapsi govnare|https://www.facebook.com/groups/807531923306561/permalink/2116150569111350/|NEUTRAL
Samozvani studenti koji rade za tajkune. Još jedan propali protest stiže!|https://x.com/i/status/2051743321681211827|ZA-VLAST
Koja zvalava budala|https://www.facebook.com/reel/1055629687015469|PROTIV-VLASTI
Ovo se zove pranje para. Ali o tome će neṣ̌to više oslobođene institucije u oslobođenoj Srbiji. Sportski pozdrav SNS krpo.|https://www.facebook.com/acasapic/posts/pfbid0BBYzwDYsPL7EzjnfFEQ9ibvFzYypne922CZyTi3pANQm7JGjpxhKJ5ThiH8Aqr3Vl|PROTIV-VLASTI
Samo lud može da poveruje u blokaderske priče...|https://www.instagram.com/p/DaTIS9RoTMQ/|ZA-VLAST
koja je razlika između ovog smeća i Völkischer Beobachtera (Narodni posmatrač) (nacističkog glasila)? lično bih rekao da nema NIJEDNE! i ovi će biti zabranjeni kao i švabe posle rata|https://www.facebook.com/groups/807531923306561/posts/2104264703633270|PROTIV-VLASTI
Mafijaški bos se ponizno spušta iz oblaka. Da vas ne vara nije se on promjenio puzeći hoće da vas zavara. Sve vas je izdao i prodao radi svojih mafijaša. Zmija se u glavu udara.|https://www.facebook.com/informernovine/posts/pfbid02HBPGq2Ch8my2G3g6UAZtB44BUKXDhS8unfjLc9Skmrbw91bd8VXKwHB89cgF44oCl|PROTIV-VLASTI
Jel primate Solanu|https://x.com/i/status/2055236291923460121|NEUTRAL
Koji rečnik jednog predsednika|https://www.facebook.com/reel/2082662599006377|PROTIV-VLASTI
Rijaliti blokaderskog nasilja spremate sram vas bilo..|https://x.com/i/status/2057798912899997896|ZA-VLAST
Sistem je ono najgore i protiv njega sam zauvek!|https://www.instagram.com/p/DaYkOyQKXsr/|PROTIV-VLASTI
Nema tu rasprave. Relativizujes?! Ono što sam sada proverio je u domenu naučne fantastike, ali sam sumnjao da ljudi iz vrha vlasti to rade već dugo. Naime, kada neka kompanija dođe ili investira u Srbiju, bilo da je namamljena pogodnostima koje nudi predsednik Srbije, onda u odboru te kompanije u Srbiji, drzavna uprava trazi da se postavi jednog od srpskih političara, koji traži navodnu „sigurnost“, barem tehničko osoblje koje on bira. Zato se u APR-u registruju „Duh kompanije“, tj. kompanije koje nikada nisu radile, ali zato u osnivačkim dokumentima postoji spisak navodno zaposlenih ljudi. Prisustvovao sam razgovoru između računovođe i tehničkog radnika koji je premešten. Menadžer pita za ime kompanije i koliko je primio; I, onaj koji nije došao sam, već je doveo gomilu svojih prijatelja, zna ime te fiktivno kompanije u APR-u, ali ne pominje koja ga je preporučio (tj. ne može da se potrudi da kaže), ali još gore, nije znao kolika mu je plata, jer je nikada nije dobio. Dakle, mora da bude maštovit. Jedno je sugurno: Zato nisam uspeo ni da se zaposlim kao „babasera“; Alo on će dobiće 75 hiljada za posao koji nije radio i niti će raditi.|https://www.youtube.com/watch?v=eHeGVDRfQCo|PROTIV-VLASTI
Šifrovani, JEDI G.. NA, gde su te pare, zašto ih ne nađu???Za Đilasove pare se zna gde su, zašto od njega to ne tražiš?|https://www.youtube.com/watch?v=Je_3j5u7NBU|PROTIV-VLASTI
Ništa od blokada! Nije pametno biti korisni idiot! Vratite se radu I porodici, jer je to lekovito! Mislite o tome!|https://x.com/i/status/1904588399748800915|NEUTRAL
Al su se raskvocali ko kokoske pred nosenje jaja a oni pred izbore.|https://www.facebook.com/acasapic/posts/pfbid02dbzDYbTAzm4q16rou9pJyPPRrBkM4ZVNV95yeqppDFCrbKetpMe6mQ8Mvgbq2hCEl|PROTIV-VLASTI
Jedino srbi mogu izabrati za predsjednika nekoga tko je aktivno učestvovao u ratnoj agresiji na susjedne države Hrvatsku i BiH.|https://www.facebook.com/reel/1055629687015469|PROTIV-VLASTI
Srbija je danas previše ozbiljna zemlja da bi dozvolila da je bilo ko ucenjuje ovakvim primitivnim metodama borbe to je put kojim Srbija treba da ide dalje|https://www.facebook.com/informernovine/posts/pfbid0vXgH3bfTYT7GUtgts57r3fRXUSjhX2FvC1LbfZ5ga1i5bLbkcCC9Mrods2MpdwCPl|ZA-VLAST
Blokirati mostove i raskrsnice nije politika nego bezobrazluk! Sram vas bilo barabe blokaderske!|https://x.com/i/status/1968778167939641752|ZA-VLAST
SAMO NE ZNAM DA LI JE ISTINA, da je pozvao ZELENSKOG U BEOGRAD . Ako je to istina, onda si ti predsjednice NACISTA I ODOBRAVAS FAŠIZAM !!!!!|https://www.facebook.com/reel/1055629687015469|PROTIV-VLASTI
Niko nece biti postedjen. Svi koji su krali i ziveli na visokoj nozi, van mogucnosti svojih plata i primanja. Odgovarace. Iseli se spodobo iz vile koju si uzurpirala.|https://x.com/i/status/2008117915199914005|PROTIV-VLASTI
Bolje je imati vlast koja radi nego one koji samo kritikuju.|https://www.instagram.com/p/DaayFERuBot/|ZA-VLAST
Alo kreteni pa ne dobijamo svi dnwvnice , moramo da idemo na posao|https://x.com/i/status/1941889571781808530|NEUTRAL
Niko nije sam|https://www.instagram.com/p/DaqJkNLinL_/?img_index=1|NEUTRAL
Teži idiotluk. Ovo je napad na studente, ustvari.|https://x.com/i/status/1915484722710315150|PROTIV-VLASTI
Istina i mladost ce pobediti :)|https://www.youtube.com/watch?v=PDu79pMVRmw|PROTIV-VLASTI
Мислим да нисте у позицији да постављате било какве услове с обзиром на то шта радите народу и да из свега гледате личне интересе да извучете, а ни политички (не)успеси вам то не дозвољавају. Но, немате ви срама.|https://x.com/i/status/1854227991246631215|ZA-VLAST
Država radi na konkretnim stvarima za budućnost građana|https://www.instagram.com/p/DannSAYsHh5/|ZA-VLAST
Patetika|https://x.com/i/status/2058131890767278362|NEUTRAL
Lijep Vam pozzz iz Hrvatske, gospodine Sapic!!!|https://www.facebook.com/acasapic/posts/pfbid07QhGMqRR6PUNiih4UkXXum9bnyHfy5n8XdpVReRv89ff5G8sNe3ZeGjoeGzDEV4Nl|ZA-VLAST
Kukavičje jaje! Zna se dobro o kome je patrijarh govorio, pre svega o ovima koji se ovde javljaju, posto se osecaju prozvanim. Patrijarh je uvek bio i ostao uz svoj narod, svoju omladinu pa naravno i uz svoje studente! Crkva je uvek bila temeljna vrednost srpskog maroda!|https://x.com/i/status/1915484722710315150|PROTIV-VLASTI
menjajte dilera hitno, fentanil je odlican lek za vasu dijagnozu, probajte bice vam lakse|https://x.com/i/status/1969144965591650770|PROTIV-VLASTI
... Nisu to ni vaši vozovi ni vaše pruge, to su VOZOVI I PRUGE SVIH GRADJANA REPUBLIKE SRBIJE ... Naviko retard da prisvaja tako i funkcionišu bez mozgaši SNS i SPS - a JOŠ SAMO MALO, POSLE TOGA IDU DOŽIVOTNE ROBIJE I VRAĆANJE ODUZETOG OD POŠTENIH GRADJANA ...|https://www.facebook.com/groups/807531923306561/permalink/2111256556267418/|PROTIV-VLASTI
Dođi i uživaju u Srbiji !|https://www.youtube.com/watch?v=M8X1MOBGeSQ|NEUTRAL
Ne gladam Tv jer mi se gadi,tu istine na mrvice ima sve drugo je Propaganda izvorna|https://www.youtube.com/watch?v=PDu79pMVRmw|PROTIV-VLASTI
Najveca sramota Srbije.Dripac .Jeziivo.Nevaspitanje|https://www.facebook.com/acasapic/posts/pfbid02hXUMMzCpdXZ9hUQBQHY5oyNhcWUuJ7bpa47ydSfkQmtxRBJQsig2a2TjRcPmoUPLl|PROTIV-VLASTI
SAMO BLA, BLA, BLA PRED IZBORE! DOSTA VISE ZVAXI TRTLJAVINA|https://www.youtube.com/watch?v=AHR8e4KJSKQ|PROTIV-VLASTI
Nema ko da ispuni zahteve. Neće kriminal samog sebe da hapsi|https://www.instagram.com/p/DJSKP8mAFud/|PROTIV-VLASTI
Još jedan fijasko se sprema, deco. Slavija će biti poluprazna kao i prošli put.|https://x.com/i/status/2051743321681211827|ZA-VLAST
Nova S više ni ne glumi televiziju pretvorili su se u promotere blokadera sa uključenjima, specijalima i celodnevnim prenosima kao da je koncert.|https://x.com/i/status/2057798912899997896|ZA-VLAST
Sve čestitke. Oprati autobusi, trole..i kad su stare, a oprane, čiste, a jesu, deluju dobro. Samo nastavite. Hvala.|https://www.facebook.com/acasapic/posts/pfbid02dv7h6Ejm7FuBEbYqQ2quescZFfzVpwze6vxU616dTHptdo3yZDcyNXfjJ5UUQmfjl|ZA-VLAST
Председник Вучић још једном показује да је увек уз свој народ и да га занимају проблеми сваког човека у Србији јер народ види напредак и то је једино што је битно|https://www.facebook.com/informernovine/posts/pfbid02HBPGq2Ch8my2G3g6UAZtB44BUKXDhS8unfjLc9Skmrbw91bd8VXKwHB89cgF44oCl|ZA-VLAST
Dok normalni studenti polažu ispite, ovi plaćenici idu da blokiraju grad. Sramota.|https://x.com/i/status/2051743321681211827|ZA-VLAST
Srbija pobeđuje...živeo Aleksandar Vučić...|https://www.facebook.com/reel/1055629687015469|ZA-VLAST
Ajde bre veleizdajniče...idi van Srbije i tupi onu stvar...jeli preterujete...i izdajnicima neverujem ništa...Vi ste tuga Srbije...nažalost...|https://www.youtube.com/watch?v=sp6Ul0M2WSw|PROTIV-VLASTI
Ziveo Vučic! Zivela Srbija i Srbski narod-gde god bio!|https://www.facebook.com/reel/1055629687015469|ZA-VLAST
Pasivno-agresivni terorizam u službi neprijatelja Srbije! Cilj im je da ekonomski oslabe Srbiju i poljuljaju pojverenje građana u demokratske vrijednosti srpskog društva! Organizatori će ipak biti razotkriveni i suočiti se zakonom Republike Srbije, kao i u drugim civilizovanim društvima!|https://www.youtube.com/watch?v=PDu79pMVRmw|ZA-VLAST
100 godine ziv bio iza resetaka|https://www.youtube.com/watch?v=7686dSc-alA|PROTIV-VLASTI
Грађани не смеју бити жртве блокада. Мост слободе и раскрснице морају остати проходни, без обзира на протесте|https://x.com/i/status/1968778167939641752|NEUTRAL
Ovaj više ni laži ne može da usaglasi...|https://www.instagram.com/p/Dais6d2gRyJ/|PROTIV-VLASTI
Dace bog da skapa svaki plenumaš dace bog!|https://www.youtube.com/watch?v=ZWOPQxws7CI|ZA-VLAST
Hulja, aco siptaru|https://www.youtube.com/watch?v=M8X1MOBGeSQ|PROTIV-VLASTI
Srbija se ne vraća u prošlost nego hrabro i stabilno korača u uspešnu budućnost sa proverenim liderom|https://www.instagram.com/p/DaTIS9RoTMQ/|ZA-VLAST
Vucic radi za Srbiju!|https://www.instagram.com/p/DQFJ7-CDWHt/|ZA-VLAST
Eto zasto su bitni nezavisni mediji poput N1, Nova, Insajder… ovo ne moze da se cuje na rezimskim medijima|https://www.instagram.com/p/DQFJ7-CDWHt/|PROTIV-VLASTI
Manite se baljezgarije umornog šiptara. Pokriva bruku iz Brisela.|https://www.instagram.com/p/DampSeAgPrr/|PROTIV-VLASTI
Prve izbore je kupio sa 100e to svi znaju,sad daje 50e pa mislim da je to jako malo na ove cene jbg|https://www.facebook.com/groups/807531923306561/posts/2109627343097006|PROTIV-VLASTI
lazovu,blokaderi su ti u cacilendu|https://www.instagram.com/p/DaTIS9RoTMQ/|PROTIV-VLASTI
Pa kako je dozvoljeno tebi da kazes za jednog srbina ubicemo 100 muslimana I Evropa dozvoljava da si predsednik srbije...|https://www.facebook.com/reel/1055629687015469|PROTIV-VLASTI
O. M. G. V. R. H. Nema Dalje! Zivela Srbija!|https://www.youtube.com/watch?v=rAiL1Lf7BFs|ZA-VLAST
SVAKI POŠTENI ČOVEK ZEBE PRED REČIMA MINISTRA ANUŠIĆA ALI NAS VUČIĆEVA HRASTOVA SNAGA UMIRUJE I DAJE NAM SIGURNOST|https://www.facebook.com/reel/1055629687015469|ZA-VLAST
Tim,porodica i najbolja stranka|https://www.instagram.com/p/DaayFERuBot/|ZA-VLAST
Ко на ове са Н1 врши притисак да оволико мрзе Србију? Телевизија саткана од невладиних плаћеника и онда дође овде да паламуди о неком праву.|https://www.youtube.com/watch?v=oNt6i6qo3fI|ZA-VLAST
Mozak vam je napumpan! Jadnici . . .|https://www.youtube.com/watch?v=kgvhjhlVHE4|NEUTRAL
Искрене поруке председника Србије сведоче о томе да Србија гледа у будућност, али никада не заборавља своје жртве.|https://www.facebook.com/reel/1055629687015469|ZA-VLAST
Neka, neka, samo se snimajte. Necete ni vi biti zaboravljeno kad zvaljo zvaljavi padne i ode da lezi sa njegovim krimosima. I vas cemo se setiti, nista ne brinite|https://www.youtube.com/watch?v=vtXToNPK9kY|PROTIV-VLASTI
„Mi lažemo da bi smo obmanuli sebe, da utešimo drugoga; lažemo iz samilosti, lažemo iz stida, da ohrabrimo, da sakrijemo svoju bedu, lažemo zbog poštenja. Lažemo zbog slobode. Laž je vid srpskog patriotizma i potvrda naše urođene inteligencije. Lažemo stvaralački, maštovito, inventivno (...) Laž je srpski državni interes (...) Laž je u samom biću Srbina (...) U ovoj zemlji svaka laž na kraju postaje istina (...) Srbe je toliko puta u istoriji spašavala laž.” (Dobrica Ćosić|https://www.facebook.com/reel/1055629687015469|NEUTRAL
Tako su Nemacki studenti 1930ih odredjivali lokacije , ubijali neistomisljenike....|https://x.com/i/status/1955626348221014441|ZA-VLAST
Aj malo o Đilasu, da ga ne zaboravimo! Ono 619 miliona, žuti lopov, most.....|https://www.facebook.com/informernovine/posts/pfbid0vXgH3bfTYT7GUtgts57r3fRXUSjhX2FvC1LbfZ5ga1i5bLbkcCC9Mrods2MpdwCPl|ZA-VLAST
Ovo više čovek ne može da gleda...|https://www.instagram.com/p/DQFJ7-CDWHt/|NEUTRAL
Jeba ti svoju kevu koliko ti nanese zla svojim srbima|https://www.facebook.com/reel/1055629687015469|PROTIV-VLASTI
Živela Srbija, prva studentska republika!!!|https://www.instagram.com/p/DUBlHK6Db4n/|PROTIV-VLASTI
Руше Газиводе, а овај паламуди и спинује.|https://www.facebook.com/reel/1055629687015469|PROTIV-VLASTI
BLAGO MAJCI KOJA ALEKSANDRA RODI I SRBIMA DOK IH ALEKSANDAR VODI|https://www.facebook.com/groups/807531923306561/permalink/2109562436436830/|ZA-VLAST
Mrš bre sa tim vašim velikim protestima, dosadili ste već celoj Srbiji.|https://x.com/i/status/2051743321681211827|ZA-VLAST
Žuti Gangula Đilasov potrčko živi u Trstu, a vi se davite u govnima...|https://www.facebook.com/acasapic/posts/pfbid02dv7h6Ejm7FuBEbYqQ2quescZFfzVpwze6vxU616dTHptdo3yZDcyNXfjJ5UUQmfjl|PROTIV-VLASTI
Izbrisali tvit kad videli da ih hvale AV botovi...|https://x.com/i/status/1879909756036645308|PROTIV-VLASTI
Ako su protiv Korupcije - zasto ne objave spisak finansijera protesta ? Ako su za Vladavinu prava u Srbiji - zasto su isli u Brisel da presudi sta je Pravo u Srbiji ? Hoce da se dokopaju vlasti i uvuku Srbiju u NATO - to je cilj blokadera - ne zanima njih bolja Srbija ,rade za novac. Niko vise ne pominje zrtve iz Novog Sada, to je bio samo izgovor da pocnu protesti. Ne podrzavam Vucica ali ne mogu da podrzim ni placenike NATOa koji glume patriote .|https://www.youtube.com/watch?v=Y8E7e3NEcoc|NEUTRAL
Kad ce vise da sklone cacilend|https://www.instagram.com/p/DQFJ7-CDWHt/|PROTIV-VLASTI
A što Jeleno?? Nisi dovoljno napumpana??Uzalud si se dinstala,pa ti AV kriv? Da treba u zatvor strpati sve lešinare ustaske tzv blokaderei tzv studente. Dimaće izdajnike i plaćenike iz tužilaštva,sudstva,obrazovanja itd.Sve u prdekanu.|https://www.youtube.com/watch?v=_aTeCJJH4No|ZA-VLAST
Стварно је срамота што су врата храма Светог Саве затворена данас.|https://www.instagram.com/p/DUBlHK6Db4n/|NEUTRAL
Ne zanimaju nas zgubidani i izdajnici.|https://x.com/i/status/2051743321681211827|NEUTRAL
Šta god ovi u blokadi radili,pomažu da se neodlučni odluče. Živeo Vučić i naša majka Srbija|https://www.youtube.com/watch?v=M8X1MOBGeSQ|ZA-VLAST
Коначно|https://x.com/i/status/1879909756036645308|NEUTRAL
Пресједниче не разговарајте са сраним плаћеницима, и оним који желе Србију слабу.|https://www.youtube.com/watch?v=ZWOPQxws7CI|ZA-VLAST
Sistematsko unistavanje privrede i poljoprivrede Srbije|https://www.instagram.com/p/DQFJ7-CDWHt/|PROTIV-VLASTI
