text|url
"pa vi elitni beogradjani svojim tajnim izborom iza paravana ili na kauču💰odredjujete ko vlada zemljom,,,,novac iz provincije trošite,,,ljudima iz provincije se rugate,,,licemerje na delu,,,ali kada treba da se gostite evo vas u provinciju kod""""prijatelja""""gostoprimstvo vaše-diskutabilno,,,,ostavite socijalne slučaje na miru božijem 🕊️ neka uživaju u""""lepoti""""""koju ste vi stvorili"|https://www.youtube.com/watch?v=vtXToNPK9kY
popusis kurac tim socijalnim slucajevima a mozes i meni pickice|https://www.youtube.com/watch?v=vtXToNPK9kY
Koliko su blokaderi platili ovaj narod?  U svakoj drzavi ima siromasmh narod. Sta je to cudno?|https://www.youtube.com/watch?v=vtXToNPK9kY
mamu vam jebem cigansku , zbog vas ljudi ispastaju.|https://www.youtube.com/watch?v=vtXToNPK9kY
Prodane duse , stacete kad pojedete sendvic i potrosite sicu sto vam je parazit dao|https://www.youtube.com/watch?v=vtXToNPK9kY
Ово представља Србију на жалост.... Па за њих су постављени Муратови шатори.....|https://www.youtube.com/watch?v=vtXToNPK9kY
Jebo vam pas mater ustasku.Hocete li da koljete ove rome koje ponizavata.Svaki dan pokazujete tu ustasku notu sovinizma i genocida ,posebno prema romskoj populaciji.Romi su bre posteni i veselj narod i za vas picke ustaske su kraljevi.Ja nisam rom ali ih volim.|https://www.youtube.com/watch?v=vtXToNPK9kY
Daj pet karata!😂😅|https://www.youtube.com/watch?v=vtXToNPK9kY
Pun autobus.|https://www.youtube.com/watch?v=vtXToNPK9kY
E moji retardirani blokaderi pa sta ste vi umislili da ste vi izmislili svet. Vi nemate pojma koliko ste popucali po savovima. Evropa se sa vama uveliko sprda. Koja ste vi elita umisljena a ogromna vecina vas su neradnici i klosari narkomani  pa vi sad meni samo objasnite kako ste vi boljibod onih koji posteno rade i placaju porez drzavi. Stidite li se bar ponekad bar kad ste sami u sobi da vas niko ne vidi. Sram vas bilo vise.|https://www.youtube.com/watch?v=vtXToNPK9kY
domci|https://www.youtube.com/watch?v=vtXToNPK9kY
Svaka ti cast a ovih ljepotana...SENDVIČ ARI|https://www.youtube.com/watch?v=vtXToNPK9kY
Ћацији немојте за Београд, организујем Видовдански сабор на Косову Пољу, као Слоба 1989,желим све патриоте да крену са мном, ако не кренете онда сте сендвичари, ја сам 1989, био припадник ЈНА, и обезбеђивао митинг, мислим да могу и сада, али чаци продане душе за сендвич не верујем да ће иду у бој за народ свој|https://www.youtube.com/watch?v=vtXToNPK9kY
Uplasi me, kakav si  bre ruzan...|https://www.youtube.com/watch?v=vtXToNPK9kY
Samo nepal!!!|https://www.youtube.com/watch?v=vtXToNPK9kY
😂 ima jedan slican slucaj ovome malo jos gore  jedan napisao komentar AKO SE NE UOZBILJIMO I MI CEMO BITI OVAKVI da nije zalosno bilo bi smesno i zato PUMPAJ SRBIJO❤❤❤|https://www.youtube.com/watch?v=vtXToNPK9kY
Kakav olos i bjeda|https://www.youtube.com/watch?v=vtXToNPK9kY
Ovi sto su protiv Srbije nisu Srbi neki mesanci ludi i zbunjeni|https://www.youtube.com/watch?v=vtXToNPK9kY
ŠTA JE PICULICE BLOKADERSEE NECE VAM VISE POMOCI OVO NAMESTANJE SLIKA I PONIZAVANJE LJUDI KAKO TO N1 TROVACI RADE,NIKO VAM NE VERUJE VISE.VI STE KANDICKINA I SABAHUDINA GRUHONJICA OMLADINA KOJU SU CEKALI OD 1992 L..,JADNI STRASBULJASI..LJUBI CIKA KURTI|https://www.youtube.com/watch?v=vtXToNPK9kY
mi smo kolonija|https://www.youtube.com/watch?v=vtXToNPK9kY
Ovo su jebaci blokadera - kidaju na mestu|https://www.youtube.com/watch?v=vtXToNPK9kY
Budućnost Srbije|https://www.youtube.com/watch?v=vtXToNPK9kY
SRBIJA POBEĐUJE😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂 BEM TI JA OVAKVU SRBIJU|https://www.youtube.com/watch?v=vtXToNPK9kY
Žao mi ljudi, malo. Dobro je da nema štuka.|https://www.youtube.com/watch?v=vtXToNPK9kY
"Samo se vi rugajte,napred je crno,niko ne zna šta sve može da nam se desi u našim životima.Ima ona naša "" rugala se ruga pa postala druga""."|https://www.youtube.com/watch?v=vtXToNPK9kY
"kurcovizija
Dabogda ti porodica pocrkala smeće ustaško"|https://www.youtube.com/watch?v=vtXToNPK9kY
🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮|https://www.youtube.com/watch?v=vtXToNPK9kY
Kakva majmucina😂😂😂😂😂|https://www.youtube.com/watch?v=vtXToNPK9kY
I mi smo ljudi|https://www.youtube.com/watch?v=vtXToNPK9kY
ZOO trans!|https://www.youtube.com/watch?v=vtXToNPK9kY
Da, to su te glave.|https://www.youtube.com/watch?v=vtXToNPK9kY
JADO JADNA BLOKADERSKA PRAVI STE DJAVOLI|https://www.youtube.com/watch?v=vtXToNPK9kY
"Takvima samo daj da jedu I svuda ce ici gde I'm kazu. Prodace I veru za ceceru I Srbiju za novac. Hristos vaskrse!
Vaistinu vaskrse I RADOST DONESE jer STUDENTI I OPOZICIJA ZAJEDNO POBEDJUJU!😊😊😊"|https://www.youtube.com/watch?v=vtXToNPK9kY
Čim izadju iz busa idu da prose kakav crni skup.|https://www.youtube.com/watch?v=vtXToNPK9kY
Tooo napredna stoko, tooo breee|https://www.youtube.com/watch?v=vtXToNPK9kY
Тужно... И претужно...|https://www.youtube.com/watch?v=vtXToNPK9kY
Jer su svi putnici dozvoliti da ih snimaš ili si ti šmokljo dao sebi za pravo to raditi i kršiti zakon! Samo da bi se pohvalijo da se Autobusom voziš ? Što su mi ovakve prostacine ko ti odvratne fuuuujjjjjj 🤮🤮🤮🤮🤮|https://www.youtube.com/watch?v=vtXToNPK9kY
Ima cvike to je bitno. I naravno poklon za dragu,SENDVIC.|https://www.youtube.com/watch?v=vtXToNPK9kY
Jedan poznat Hrvat je lepo rekao... Nemojte Srbe na vrbe, pustite Srbe na Srbe, i rešili smo problem..|https://www.youtube.com/watch?v=vtXToNPK9kY
😂😂😂😂😂😂|https://www.youtube.com/watch?v=vtXToNPK9kY
Intelektualna zajednica cele srbije|https://www.youtube.com/watch?v=vtXToNPK9kY
Pa i to su srbi i to u vecini.Zooloski vrt|https://www.youtube.com/watch?v=vtXToNPK9kY
Prosečni Vučiči 😂.|https://www.youtube.com/watch?v=vtXToNPK9kY
Pa vi ste veci socijalni slucajevi od ovih|https://www.youtube.com/watch?v=vtXToNPK9kY
romi iz opstine vladimirci😂😂😂|https://www.youtube.com/watch?v=vtXToNPK9kY
Ko je dosao na vas zbor.|https://www.youtube.com/watch?v=vtXToNPK9kY
Ovi beže iz Toponice.|https://www.youtube.com/watch?v=vtXToNPK9kY
Buducnost srbije,jedan od njih ce biti mozda direktor nuklearne ekektrane.|https://www.youtube.com/watch?v=vtXToNPK9kY
"Velike promene sns politike od pre 2 god.😂😂😂😂😂
KO TO TAMO PEVA ?!???"|https://www.youtube.com/watch?v=vtXToNPK9kY
Romovi su uvek bili uz S r p s k i Narod !|https://www.youtube.com/watch?v=vtXToNPK9kY
Ovaj je frajer za ovog vaseg prevoznika 😂|https://www.youtube.com/watch?v=vtXToNPK9kY
Sendvicari|https://www.youtube.com/watch?v=vtXToNPK9kY
Dabogda se zapalili u toj kršini...bagra....|https://www.youtube.com/watch?v=vtXToNPK9kY
Gladne duše kud će jadni|https://www.youtube.com/watch?v=vtXToNPK9kY
Haahahah...😂😂😂😂|https://www.youtube.com/watch?v=vtXToNPK9kY
Od zla oca i od gore matere....|https://www.youtube.com/watch?v=vtXToNPK9kY
Bas lepo da predsednika podrzava sirotinja, obican narod i kako vi kazete socijalni slucajevi. Pa ne mogu svi da budu bogati i opozicija.Ne dobijaju svi gomolu para da rade protiv drzave i sruse legitimno izabranog predsednika. Tako da sve je jasno . A  sto neki umisljenji likovii ne koriste mozak pa vredjaju sirotinju to je dokaz da im je arogancija veca od inteligencije.|https://www.youtube.com/watch?v=vtXToNPK9kY
ako je tako onda sa vama bogatima nesto gadno nije uredu, znaci Vucica podrzavaju socijalni slucajevi, njima jadnim i siromasnima on je dobar i podrzavaju ga, a vi koji imate sve tj. niste soc.slucaj vama nije dobro i nista ne valja.|https://www.youtube.com/watch?v=vtXToNPK9kY
E ovce ovce kad ćete se probuditi jebote,već skoro cela Srbija vidi da ludak vodi državu samo vi ste još hipnotisani debili..|https://www.youtube.com/watch?v=vtXToNPK9kY
"Lako je ziveti u uredjenim drzavama.
Zbog tih koji idu na knjizevne veceri i zivimo ovako.Zapitajte se kakvu su sansu ovi ljudi imali, a vi ih nazivate socijalnim slucajevima."|https://www.youtube.com/watch?v=vtXToNPK9kY
Blago njima oni imaju bar neku korist.  Putuju besplatno a neki dobijaju i dnevnice. Šta je sa onima koji nisu pozvani?|https://www.youtube.com/watch?v=vtXToNPK9kY
Srecni voze se besplatno , dobice po patku i kuci 😂😂😂 ako potrefe autobus sa kojim su dosli 😂|https://www.youtube.com/watch?v=vtXToNPK9kY
Elita 😂😂😂😂|https://www.youtube.com/watch?v=vtXToNPK9kY
Ciganija😢😢😢|https://www.youtube.com/watch?v=vtXToNPK9kY
Ko to tamo j...😂|https://www.youtube.com/watch?v=vtXToNPK9kY
USKORO KRECU I IZ  NIS I NOSE IM SENVICE  DABOGDA SE ZADAVILI.|https://www.youtube.com/watch?v=vtXToNPK9kY
A vi bi ste ih riješili kao i vaši mentori ustaše.|https://www.youtube.com/watch?v=vtXToNPK9kY
😂😂🥴💩|https://www.youtube.com/watch?v=vtXToNPK9kY
Bravo ovo je za peticu .😂|https://www.youtube.com/watch?v=vtXToNPK9kY
Da znaju kod kakvog hitlera idu ..nebi se tako smeskali|https://www.youtube.com/watch?v=vtXToNPK9kY
Socijalni slicajevi su u vecini drzavnih I privatnih firmi koji rade za 80.000-90.000 rsd bice pakao mada odu u penziju jos ako je prijava na minimali realno pakao..|https://www.youtube.com/watch?v=vtXToNPK9kY
Ovo je SNS Srbija😢|https://www.youtube.com/watch?v=vtXToNPK9kY
Шта је проблем,Ко ће слепци за вас да крене,можда онај што се попео на трактор па скино гаће|https://www.youtube.com/watch?v=vtXToNPK9kY
A vi što se pravite mnogo pametni , pa zar stvarno mislite da može se izborima promeniti vlast  i zar ne poznajete istoriju Kad je vlast u Srbiji bila narodna , Jedino Titova ako se može reći koliko toliko  ,|https://www.youtube.com/watch?v=vtXToNPK9kY
Srbija je jedno čudo , Nigde para , A stanovi kolko god se izgrade , sve proda , Prosto moj um ne može to da shvati Euro 118 a stan od 1000 E sad 2000 ,Pa dal je Srbija toliko bogata , da se toliko kupuju nekretnine , Meni deca van i rade poslove sa fakultetom i ne mogu ni jednosoban da kupe , za 7 godine rada , Ispada Srbija stvarno bogata , Na jednoj strani a na drugoj jad i beda|https://www.youtube.com/watch?v=vtXToNPK9kY
Dana ne videli, da Bog da😊|https://www.youtube.com/watch?v=vtXToNPK9kY
@kurcovizija Sudeci po imenu I sadrzaju tvog kanala ti nisi samo blokaderski bot nego si i idiot.|https://www.youtube.com/watch?v=vtXToNPK9kY
Pola, cigani|https://www.youtube.com/watch?v=vtXToNPK9kY
Vučićeva glasačka mašinerija😂😂😂🤣🤣🤣🤣|https://www.youtube.com/watch?v=vtXToNPK9kY
Žalosno je što glas ovog polusveta vredi isto kao i glas doktora nauka|https://www.youtube.com/watch?v=vtXToNPK9kY
Bar dobili đabe prevoz i obilazak Glavnog Grada Srbije. Ismejavanje brat na brat, motka na motiku ide. Đabe care sve ove povale, njihovo je carstvo bezakonja. Bezakoniti Hriščani.|https://www.youtube.com/watch?v=vtXToNPK9kY
A koji si ti slucaj? 😂|https://www.youtube.com/watch?v=vtXToNPK9kY
"Sigurno su krenuli na miting u letnjoj garderobi! 
Sram vas bilo sta vi upotrebljavate, tudje privatne snimke i sl. da bi lazno nesto iscenirali ne bi li navodno ispali “duhoviti” ili “cool”……"|https://www.youtube.com/watch?v=vtXToNPK9kY
TUGA😂😂😂😂😂😂😂|https://www.youtube.com/watch?v=vtXToNPK9kY
Sram vas bilo kakvi li ste vi mislite li na boga a ovo je stari snimak|https://www.youtube.com/watch?v=vtXToNPK9kY
😂😂😂😂😂al si im......😂😂😂😂😂|https://www.youtube.com/watch?v=vtXToNPK9kY
Sta fali ljudima|https://www.youtube.com/watch?v=vtXToNPK9kY
Sta bi ON da nije Njih??😂😂😂|https://www.youtube.com/watch?v=vtXToNPK9kY
Specijalci..|https://www.youtube.com/watch?v=vtXToNPK9kY
"Ima neke simbolike u ovome posto je za vreme ""velikog ""mitinga RTS 1 pustao film ""Ko to tamo peva""!Da li nam nesto porucuju?"|https://www.youtube.com/watch?v=vtXToNPK9kY
I svako ko je primio pare da bi za nekoga glasao zbog mita ne moze dobiti socijalnu pomoc,deciji dodatak,negu i ostala socijalna davanja!!!|https://www.youtube.com/watch?v=vtXToNPK9kY
KAKVA ELITA 😅😅😅😅😅😅😅😅|https://www.youtube.com/watch?v=vtXToNPK9kY
Crknite od zavisti i nemoći, obojeni!|https://www.youtube.com/watch?v=vtXToNPK9kY
Face nema šta 🤣🤣🤣🤣🤣🤣🤣|https://www.youtube.com/watch?v=vtXToNPK9kY
ŽALOSNO 😭😭😭😭😭😭|https://www.youtube.com/watch?v=vtXToNPK9kY
Kakav pogled|https://www.youtube.com/watch?v=vtXToNPK9kY
Циганштуре одвратне. Врати се бркице све ти је опроштено|https://www.youtube.com/watch?v=vtXToNPK9kY
Penzosi i ganci nas sjebaše pošteno|https://www.youtube.com/watch?v=vtXToNPK9kY
Dase jajedu sendvica i uzmu naj manje 4 0000|https://www.youtube.com/watch?v=vtXToNPK9kY
"Bračo srbi, romi su sa vama.
Jedan narod jedna dtžava
😂😂😂😂😂😂😂😂😂😂"|https://www.youtube.com/watch?v=vtXToNPK9kY
Prava slika|https://www.youtube.com/watch?v=vtXToNPK9kY
Sram da vas bude duše prodane|https://www.youtube.com/watch?v=vtXToNPK9kY
Boze cuvaj!|https://www.youtube.com/watch?v=vtXToNPK9kY
Ajde ti prijavu but jub za uvredu|https://www.youtube.com/watch?v=vtXToNPK9kY
Ma iako jedu sendvice jedu od srpskih para a ne od ustaskih jajare blokaderske|https://www.youtube.com/watch?v=vtXToNPK9kY
Žalosno!!!|https://www.youtube.com/watch?v=vtXToNPK9kY
Svi su ovi kukulele sendvic narod|https://www.youtube.com/watch?v=vtXToNPK9kY
Kako li bazdi u tom busu ?|https://www.youtube.com/watch?v=vtXToNPK9kY
Vi ste svi koji ovako pišete  pravi socijalni slučajevi. Nemate pojma šta  hoćete. Jadni ste i bedni.Prosite od naroda pare i upadaju im u kuće. Šta je to.Kultura ispod nule.Sramotite ovaj narod.😢😢😢😢😢|https://www.youtube.com/watch?v=vtXToNPK9kY
gomila bezubih nepismenih kretena|https://www.youtube.com/watch?v=vtXToNPK9kY
Pun autobus nema 50 zuba😅|https://www.youtube.com/watch?v=vtXToNPK9kY
"A vi kako te, kako ste?
Ja ovde Srba ne vidim. Ovo neki iz Indije.
I ovo nam kroji sudbinu."|https://www.youtube.com/watch?v=vtXToNPK9kY
STUDENTE I NAŠU DECU NAZIVA TALIBANIMA A OVAKVI SU NJEMU BITNI JER IM JE MOZAK NA ISPAŠI.|https://www.youtube.com/watch?v=vtXToNPK9kY
Ovaj kao da je unuk one babe što kaže: vidim se, vidim se evo su mi usta evo su oči evo ga mi nos... vidim se...|https://www.youtube.com/watch?v=vtXToNPK9kY
DAJ PET KARATA HAHAHHA|https://www.youtube.com/watch?v=vtXToNPK9kY
Ja ne znam zašto toliko pozitivnih lajkova, to je užas!|https://www.youtube.com/watch?v=vtXToNPK9kY
Čerga 😂|https://www.youtube.com/watch?v=vtXToNPK9kY
😢|https://www.youtube.com/watch?v=vtXToNPK9kY
Užas 🤮|https://www.youtube.com/watch?v=vtXToNPK9kY
Da imaju ne bi isli da vucicu tapsu ali kad je neko gladan mora tako da nije fino se sprdat sa sirotinjom mada kome reci sit gladnom ne vjeruje jebem vam majku vama sto ste protiv zvala a i zvalu jebem majku smecari srbijanski nikad ljudi u vas|https://www.youtube.com/watch?v=vtXToNPK9kY
Što da ne,primaju socijalnu pomoć veću od moje penzije😢.|https://www.youtube.com/watch?v=vtXToNPK9kY
Socijalni a polovina bar i psihijatrijski|https://www.youtube.com/watch?v=vtXToNPK9kY
Kazete da su svi koji se voze autobusom jad i beda beda ste vi al u mozak|https://www.youtube.com/watch?v=vtXToNPK9kY
Sram te bilo budaletino|https://www.youtube.com/watch?v=vtXToNPK9kY
Vidi debila mamu jebo svoju, samo tuci dok se ne useru od batina|https://www.youtube.com/watch?v=vtXToNPK9kY
Све џафери!😂|https://www.youtube.com/watch?v=vtXToNPK9kY
"Njihov glas vrijedi kao i od vaših ""nobelovaca"" i prevaranta takozvanih studenta."|https://www.youtube.com/watch?v=vtXToNPK9kY
Dzeparosi pošli na ekskurziju|https://www.youtube.com/watch?v=vtXToNPK9kY
Много ови браон.|https://www.youtube.com/watch?v=vtXToNPK9kY
Jesu ovo,ovi sto 'oće da uče...🤣|https://www.youtube.com/watch?v=vtXToNPK9kY
AVA KARI|https://www.youtube.com/watch?v=vtXToNPK9kY
Sta zvaljavo kopile uradi to ce da se izucava stotinama godina|https://www.youtube.com/watch?v=vtXToNPK9kY
bravo svi smo za VUCHIC DA NE IMA NEKO PROTIV HE HE|https://www.youtube.com/watch?v=vtXToNPK9kY
Posteniji su nego ove domace gube ustaske|https://www.youtube.com/watch?v=vtXToNPK9kY
Zapalili se bagro|https://www.youtube.com/watch?v=vtXToNPK9kY
Већа беда је што сте ви блокадери испуњени мржњом.|https://www.youtube.com/watch?v=vtXToNPK9kY
kakav ste vi srbi narod to svijet nije vidio.hahhahahaahhahahah|https://www.youtube.com/watch?v=vtXToNPK9kY
Odakle ovoliko madzupa?|https://www.youtube.com/watch?v=vtXToNPK9kY
Ovi ucenjeni jadnici samo na ovaj način imaju priliku da vide Beograd. Jadno.😢|https://www.youtube.com/watch?v=vtXToNPK9kY
Nebi drugacije videli Beograd 😂😂😂|https://www.youtube.com/watch?v=vtXToNPK9kY
Bedsci pusti sve to trebs platiti,zato i drzi sirotinju zato ce drzava u bankrot  on sve placa da ostane na vlasti ,sa cijim parama,dokle|https://www.youtube.com/watch?v=vtXToNPK9kY
Jeli to kada su pojeli sendvice 😢😢😢😢😢😢😢|https://www.youtube.com/watch?v=vtXToNPK9kY
Nazad U Srbijiju budite šta ko socijalni slučaj dalje HR.|https://www.youtube.com/watch?v=vtXToNPK9kY
TUZNA ELITA SNS-a|https://www.youtube.com/watch?v=vtXToNPK9kY
Dodig sprema pune autobuse da pošalje u pomoć Vučki  i Vulki.|https://www.youtube.com/watch?v=vtXToNPK9kY
The usual suspects|https://www.youtube.com/watch?v=vtXToNPK9kY
"To se vi tesite da su socijalni slucajevi
A sta reci za blokadere narkomane, lopove i smradove. I plus placene izdajnike"|https://www.youtube.com/watch?v=vtXToNPK9kY
Sedvicari nadničari krecu po zaraduuu|https://www.youtube.com/watch?v=vtXToNPK9kY
Citam ove komentare i nemogu da verujem kakvi su ovo ljudi.Sramota dno dna.😢|https://www.youtube.com/watch?v=vtXToNPK9kY
Srpski heroji dika srpskog naroda.Zivela Srbija🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉|https://www.youtube.com/watch?v=vtXToNPK9kY
Popamtiti ih pa im ukinuti istu trajno?! Zar zbog takvih parazita bez mozga da nam deca ispastaju vracajuci dugove narko klana?!|https://www.youtube.com/watch?v=vtXToNPK9kY
"Prosek obrazovanja u autobusu je peti razred osnovne skole....""nesam skolovala""😂😂😂 a sto se morala tice ""morala sam"""|https://www.youtube.com/watch?v=vtXToNPK9kY
Daj bre ne serite|https://www.youtube.com/watch?v=vtXToNPK9kY
Bando ocisti SKC i vrati pokradeno!!!|https://www.youtube.com/watch?v=vtXToNPK9kY
Samit Nesvrstanih !|https://www.youtube.com/watch?v=vtXToNPK9kY
Cigani, Bosanci i izlapeli|https://www.youtube.com/watch?v=vtXToNPK9kY
OVO GREOTA STA RADE SA LJUDIMA|https://www.youtube.com/watch?v=vtXToNPK9kY
Ti si očigledno patološki slučaj, opsjednut Vučićem!? Za tvoje dobro potraži psihijatrijsku pomoć!|https://www.youtube.com/watch?v=vtXToNPK9kY
Srbija puna ciganstura|https://www.youtube.com/watch?v=vtXToNPK9kY
Црнци су главна подршка и мотор социјалног програма|https://www.youtube.com/watch?v=vtXToNPK9kY
Nisu oni socijalni slučajevi,Srbi su socijalni slučajevi,ovi mogu da nas kupe koliko su bogati a mi glupi|https://www.youtube.com/watch?v=vtXToNPK9kY
BRAVO ZA PUTNIKE A ZA TVOJ STRIM I TEBE JEDI GOVNA BUDALO.|https://www.youtube.com/watch?v=vtXToNPK9kY
pa nam posle žao ovakvih.........|https://www.youtube.com/watch?v=vtXToNPK9kY
Koja ekipa.... Snima se nastavak ... Amarkod..... Fellini bi bio zadovoljan.....|https://www.youtube.com/watch?v=vtXToNPK9kY
Ovakvi jadnici nam kroje sudbinu...|https://www.youtube.com/watch?v=vtXToNPK9kY
Gde su ovde Srbi?|https://www.youtube.com/watch?v=vtXToNPK9kY
😂😂😂😂😂😂😂😂|https://www.youtube.com/watch?v=vtXToNPK9kY
"😂😂😂😂
Jel su posle deo neke izložbe retarda da ih se vidi uživo 😂😂😂"|https://www.youtube.com/watch?v=vtXToNPK9kY
Ćaciji su svi obrazovani, ali blokaderima je jedino Picola obrazovan!|https://www.youtube.com/watch?v=vtXToNPK9kY
pa da ne mislis da ce da ovi ljudi idu da podrze ove debile BLOKADERE od kojih nebi dobili ni suvu koru hleba , eventualno bi dobili batine . skotine jedne !|https://www.youtube.com/watch?v=vtXToNPK9kY
"Da je on nekakav ""zastitnik"", onda mu narod nebi ziveo na posnome pasulju, i na kuvanom kupusu bez mesa. U uredjenim grzavama vlada se trudi da pomogne socijalnim slucajevima, i uredi im zivot. Ako zelite jaku drzavu onda se ne sme dozvoliti ekonomska stagnacija jednog celog sloja drustva u Srbiji.
Drug Vucic kao tradicionalni komunjara ostavlja svoj narod sam da se snalazi. Jedina dobra stvar jeste to da mozes da izvadis pasos, i da pobegnes iz te dzamahirije sto te dalje avionska krila nose."|https://www.youtube.com/watch?v=vtXToNPK9kY
