text|url
"Jadno je da se ljudi prodaju za 20e na izborima i poslom u JP i tako upropaste život i sebi i citavim generacijama ljudi dok se grupica palamudi u svojim vilama, šalje decu na fakultete u inostranstvo.
Još je tužnije sto se ista priča ponavlja na svakih 20 godina.
Na žalost zato sam i otišao iz zemlje, vratiću se možda ako bude bolje."|https://www.youtube.com/watch?v=7686dSc-alA
Dobra maca sunce ti žarko...|https://www.youtube.com/watch?v=7686dSc-alA
Augusto Aca Pinochet|https://www.youtube.com/watch?v=7686dSc-alA
А што у ћациленду има више година робије него факултета,то га не занима,занима га само власт. Болесник са ф дијагнозом.|https://www.youtube.com/watch?v=7686dSc-alA
Dr. Mengele neprestaje sa ubijanjem, sa sektaskom bandom. Mnogi ovo nerazumeju, ali ce se uskoro saznati. Uznemiren je i to sa razlogom. ISTINA !!!|https://www.youtube.com/watch?v=7686dSc-alA
Kako se zove voditeljka?|https://www.youtube.com/watch?v=7686dSc-alA
Čim uvrće usnama i liže usne znam da laže ili smišlja laž...|https://www.youtube.com/watch?v=7686dSc-alA
Ma ko Assada skinut|https://www.youtube.com/watch?v=7686dSc-alA
Samo vas gledam 😅|https://www.youtube.com/watch?v=7686dSc-alA
Gotov je!✊️|https://www.youtube.com/watch?v=7686dSc-alA
Dodik je poslao specijalce u civilu da premlacuju studente.|https://www.youtube.com/watch?v=7686dSc-alA
"Nemate vi obraza kad ovako izveštavate.
Šta vidite u ogledalu kad se pogledate? Je l' Vam savest mirna?"|https://www.youtube.com/watch?v=7686dSc-alA
Bosanceros iz cipuljoca bi da izazove gradjanski rat u nasoj Srbiji|https://www.youtube.com/watch?v=7686dSc-alA
Boom bidy buy buy|https://www.youtube.com/watch?v=7686dSc-alA
E, devojko....citas lazi...i svesno ucestvujes u obmanjivanju....|https://www.youtube.com/watch?v=7686dSc-alA
Može i ona da ponese zatvorsku uniformu, lepo će joj stajati|https://www.youtube.com/watch?v=7686dSc-alA
Negde sam procitao zanimljivo resenje.Gmaza pustiti da bezi pa ga loviti kasnije,a zombiranom narodu pustati vesti kao da je sve isto i polako cekati da pocrkaju jer tu pomoci nema.|https://www.youtube.com/watch?v=7686dSc-alA
U Srbiji nije sve idilično, ali ovo je ipak legalno izabrana vlast. Možete je smeniti na izborima ali silom nikada.|https://www.youtube.com/watch?v=7686dSc-alA
Sekta i legalno? Ti baš nisi bistar|https://www.youtube.com/watch?v=7686dSc-alA
Robij|https://www.youtube.com/watch?v=7686dSc-alA
UHAPSITI BJELOGRLIĆA ŠTO PRE!! 10g ROBIJE!!!|https://www.youtube.com/watch?v=7686dSc-alA
Umalo zaplaka😂|https://www.youtube.com/watch?v=7686dSc-alA
Srbiji je mjesto na Marsu izolovati je od ostatka svijeta|https://www.youtube.com/watch?v=7686dSc-alA
Vucic ce vas unistiti do kraja|https://www.youtube.com/watch?v=7686dSc-alA
Sram te bilo|https://www.youtube.com/watch?v=7686dSc-alA
"Kako ""policijski""  batinaši, mogu da teško povređuju ljude, koji brane svoju državu od veleizdajnika na, čelu sa svim ovim udruzenim otuđivaćima srbskih pokrajina idr.tetitorija, (tj. od strane ove SNS - SPS udruge), koje teriorije, nisu njihovo SNS vlaslšništvo i koje nikada ne smeju biti u vlasnistvu kriminalca-Vučić - SNS-a isl. Kuća SNS-a je veleizdajničko leglo, po svemu zlu, koje se rodilo  pod SNS antinarodnom i antidržavnim  taktirkom."|https://www.youtube.com/watch?v=7686dSc-alA
Malo je onih koji brane Vučića a da od toga nemaju neku korist posao u javnom sektoru dnevnice ili šta več.I vrlo dobro znate da je to istina.Reče jedan novinar da Srbi imaju bar kod na bulji samo je pitanje za koliko bi se prodali|https://www.youtube.com/watch?v=7686dSc-alA
Bagro naprednjacka|https://www.youtube.com/watch?v=7686dSc-alA
Ko kaže?ma kakav rat,Samo po zakonu za ovakve prilike,bez popuštanja,Gospodo pripremite se za izbore i prilagodite zakone za ovakve lepe prilike 👍|https://www.youtube.com/watch?v=7686dSc-alA
Јел ово довезао из целе Србије ћације.😂😂😂|https://www.youtube.com/watch?v=7686dSc-alA
Najveći šljam je dočekao svojih 5 minuta...skupo ćemo ovo platiti|https://www.youtube.com/watch?v=7686dSc-alA
Jadna vam majka, radite nešto.|https://www.youtube.com/watch?v=7686dSc-alA
Lijepa si i nađi častan posao|https://www.youtube.com/watch?v=7686dSc-alA
Све супротноi|https://www.youtube.com/watch?v=7686dSc-alA
Што Вучић говори, то је увек супротно сто , што значи да човек све лаже!|https://www.youtube.com/watch?v=7686dSc-alA
"Јак кућа СНСа!
Боље би му било да се отрезни и престане да распродаје Србију и српски народ!"|https://www.youtube.com/watch?v=7686dSc-alA
Iz ove voditeljice vadio ga ne bih|https://www.youtube.com/watch?v=7686dSc-alA
To su samo gradjani koji su dosli sa autobusevima iz inostranstva|https://www.youtube.com/watch?v=7686dSc-alA
Мрш !!!|https://www.youtube.com/watch?v=7686dSc-alA
Ja vam zelim sve ono sto ste uradili posvuda devedesetih ranih ratujuci u HRVATSKOJ,rat se vraca kuci 🌹|https://www.youtube.com/watch?v=7686dSc-alA
Al' se ofucao k'o selski mačak😂|https://www.youtube.com/watch?v=7686dSc-alA
Zbog vas i vbaših laži je tako stanje. Za svaki laž treba da odgovarate!|https://www.youtube.com/watch?v=7686dSc-alA
Vi niste novinari, vec abronose.|https://www.youtube.com/watch?v=7686dSc-alA
Ma BRAVO BOTINO.!|https://www.youtube.com/watch?v=7686dSc-alA
Uh sto ste vi blokaderi glupanderi razocarani|https://www.youtube.com/watch?v=7686dSc-alA
Lep pičić|https://www.youtube.com/watch?v=7686dSc-alA
Cinceri pustite Srbiju to je samo nasa Domovina 😮 Srbska😂😅🎉❤❤!!!!??|https://www.youtube.com/watch?v=7686dSc-alA
👍|https://www.youtube.com/watch?v=7686dSc-alA
Dabogda ga ćaci doktori lečili a ćaci profesori skolovali decu ali neće on svojh decu skolovati u srbiji već u inosgranstvu|https://www.youtube.com/watch?v=7686dSc-alA
Cerka mu je u nemackoj odavno|https://www.youtube.com/watch?v=7686dSc-alA
I deca su ga se odrekla|https://www.youtube.com/watch?v=7686dSc-alA
Zasto se prrdsednik svih gradjana obraca ispred stranacki prostorija a da ne govorim dalje|https://www.youtube.com/watch?v=7686dSc-alA
A sta kaze za one sa motkama sto dolaze za dnevnicu ?|https://www.youtube.com/watch?v=7686dSc-alA
Takodze cinceri 100% podrzavaju vucica 😢😮znamo to..|https://www.youtube.com/watch?v=7686dSc-alA
Ako rade za dnevnicu e onda su to RADNICI  , to mu dodje po definiciji|https://www.youtube.com/watch?v=7686dSc-alA
CUVAJ SEEEE😂|https://www.youtube.com/watch?v=7686dSc-alA
Zato je vučko razoruzo građane 😂 da može pendrek radit|https://www.youtube.com/watch?v=7686dSc-alA
Dobra zenska ovA|https://www.youtube.com/watch?v=7686dSc-alA
Dacicu, da si pametan dao bi ostavku! Ali pametan nisi, da je si, ne bi bio sa Vucicem!|https://www.youtube.com/watch?v=7686dSc-alA
Slobino krme zvalavo dacic|https://www.youtube.com/watch?v=7686dSc-alA
"Baki Baki brate napaćeni...""koferčić"" je bolji igrač od ""svevišnjeg""...tiha voda breg roni...zato što je uporna...poz iz propale EU
Pumpaj"|https://www.youtube.com/watch?v=7686dSc-alA
Rat se vratio kući hvala Bogu|https://www.youtube.com/watch?v=7686dSc-alA
Livno on izaziva gradjanskog rat, ali to je još jedna od njegovih lazi.|https://www.youtube.com/watch?v=7686dSc-alA
Odakle iskopase ovu dvojicu sa crvenim beretkama? Malo su premladi da bi bili u Jedinici?|https://www.youtube.com/watch?v=7686dSc-alA
"Dok god postoji i jedan odašiljač on ce da vlada ! 
Srušite mu medije na nedelju dana i on je gotov , on vlada putem medija !"|https://www.youtube.com/watch?v=7686dSc-alA
Tacno|https://www.youtube.com/watch?v=7686dSc-alA
"Ucenama.
O svima on nesto zna.
Šešelj je govorio da je AV još početkom 2000tih kupio priislušne uređaje od 30000€"|https://www.youtube.com/watch?v=7686dSc-alA
Ova ima dobru sisu|https://www.youtube.com/watch?v=7686dSc-alA
Verovatno iza svega stoji nas dragi Vucko|https://www.youtube.com/watch?v=7686dSc-alA
To je jedan od najgori diktatora|https://www.youtube.com/watch?v=7686dSc-alA
"Srbija ustala kao nikad di sad???😮😮😮
Na svoj narod, halloooo čivječe šta pricaš???"|https://www.youtube.com/watch?v=7686dSc-alA
АЦО СРБИНЕ РОБИЈА ТИ НЕ ГИНЕ|https://www.youtube.com/watch?v=7686dSc-alA
To vam je kriv dacic i vucic ha ha|https://www.youtube.com/watch?v=7686dSc-alA
Ponovo radi bioskop! Kurir i dalje samo istinu govori. Ugasicemo i Informer i Pink i Kurir i ostale lazne novinare.|https://www.youtube.com/watch?v=7686dSc-alA
I N1 i Novu S jer samo prica istinu isto sa istim laznim novinarima.|https://www.youtube.com/watch?v=7686dSc-alA
tebi je mozak ugasen|https://www.youtube.com/watch?v=7686dSc-alA
Koja LAZ ovo sta se prikazuje ljude koje slusaju Vucica,a to su Studenti gradjani i Veterani,vise neznaju sta da rade 💋💪👍😉|https://www.youtube.com/watch?v=7686dSc-alA
"Kuća SNS. Pa smor jedan .....šta je SNS  Nova nacija štaaaa??????!!!!!!!
Pa zato se i bunimo  što želimo da živimo u normalnoj zemlji."|https://www.youtube.com/watch?v=7686dSc-alA
Kad bi ti znala zasto ss bunis bilo bi dobro😂|https://www.youtube.com/watch?v=7686dSc-alA
Imaš oči da vidiš i uši da slušaš|https://www.youtube.com/watch?v=7686dSc-alA
jos malo pa cete se porokat svi medusobno i imat cemo mira napokon na balkanu|https://www.youtube.com/watch?v=7686dSc-alA
Vala ako nismo bolje zaslužili i neka. Samo ima jedan mali problem niste ni vi u boljoj poziciji|https://www.youtube.com/watch?v=7686dSc-alA
tako je, i treba medjusobno da se pokoljemo, bolje nego da uspavani izumremo|https://www.youtube.com/watch?v=7686dSc-alA
Vesti iz Ćacilenda😢😂|https://www.youtube.com/watch?v=7686dSc-alA
Водите лудака и лазу,све ће нас побити|https://www.youtube.com/watch?v=7686dSc-alA
Čim isplazi jezik 👅 znači da je prezadovoljan 😳😲🫢❗ Da li će stručnjaci za zaštitu mentalnog i duševnog zdravlja države Srbije da daju svoje mišljenje 🤔❓|https://www.youtube.com/watch?v=7686dSc-alA
"Tesko je da se da neka precizna dijagnoza, jer ima najmanje tri cak mozda i vise, pa je tesko, ali moje misljenje je da je u pitanju neki novi fenomen ludila... 
Jedino sto se na osnovu vizuelnog posmatranja moze utvrditi da je isti tata, onaj sto se pojavio na par fotogravija ne znam mu ime ali nije Vucic..."|https://www.youtube.com/watch?v=7686dSc-alA
Kad krene da palaca jezikom,onako oznojen i sa tim pogledom. Sacuvaj Boze.🙈|https://www.youtube.com/watch?v=7686dSc-alA
Dusa mila, koji andjeoski osmjeh😂😂😂😂|https://www.youtube.com/watch?v=7686dSc-alA
Slatka voditeljka|https://www.youtube.com/watch?v=7686dSc-alA
Gebels se vratio iz mrtvih.|https://www.youtube.com/watch?v=7686dSc-alA
Ćaća ti gGoebels.|https://www.youtube.com/watch?v=7686dSc-alA
On  i  Dodik  su  prevazišli  Gebelsa  već  odavno|https://www.youtube.com/watch?v=7686dSc-alA
Za vašu informaciju rat je počeo pre 1 god. Nije rat samo gde se proliva krv . Za mene je to krajnje idijotski i nejludski čin . Gotovo sam sigurna da smo taj čin prevazišli !!!|https://www.youtube.com/watch?v=7686dSc-alA
Оваj човек штога зову преседником може бити само преседник чациленда Нигде у свету нема таког примера|https://www.youtube.com/watch?v=7686dSc-alA
Плачи|https://www.youtube.com/watch?v=7686dSc-alA
Pa vidi,njega je glasalo 2 300 000 ljudi,tako da jeste presednik. Tužno je što Srbija nema protivkandidata njemu u tom smislu reči.|https://www.youtube.com/watch?v=7686dSc-alA
Na žalost nema.|https://www.youtube.com/watch?v=7686dSc-alA
Deo Srpskog naroda , ako je uopste narod , nisu normalni 😢 .Za sitne pare unistavaju svoju zemlju , velika  SRAMOTA .A imate najboljeg PREDSEDNIKA u celom regionu ..razmislite vi nerazumni građani sta i kome radite 😮 pozdrav iz Svisss|https://www.youtube.com/watch?v=7686dSc-alA
​@JagodaStamenkovska Ima on svojih mana,kao i svi mi,.Ja sam neko ko je protiv njegove vlasti, ali mi ne pada napamet da palim svoju zemlju,da razbijam drugome  izloge,kola,da blokiram skole,fakultete i druge institucije .  To sto sam protiv SNS-a,ne znaci da sam protiv svoje zemlje,a ovi sto razbijaju i blokiraju zemlju,pa za njih ni u ludilu necu biti !|https://www.youtube.com/watch?v=7686dSc-alA
Гори је чак и од Тита, наставља његов посао против српског народа.|https://www.youtube.com/watch?v=7686dSc-alA
Хахаххахаха|https://www.youtube.com/watch?v=7686dSc-alA
Daj molim te,da je gori od Tita živo me zanima već koliko godina bi Dinko Šakic Gruhonjić tucao kamen na Golom Otoku? Kod Tita su ljudi zbog viceva išli tamo.|https://www.youtube.com/watch?v=7686dSc-alA
​@Ivan_StefanovicŠto bi tucao kamen kada su istomišljenici? Njemu i odgovara da ima takve Gruhonjiće da bi se on predstavljao kao patriota, a sve što može radi protiv naroda. On potpiše briselski sporazum čime preda institucije Srbije na Kosmetu i onda to proglasi pobedom pa ku onda treba neki ekstremni liberal koji će da ide korak dalje čime priprema javno mnjenje za nove izdaje. Ne branim Tita, pobio je jako mnogo Srba, a ovaj to radi tiho, proterivanjem, lošom socijalnom politikom, nepravdom...|https://www.youtube.com/watch?v=7686dSc-alA
😂😂😂😂😂😂😂😂😂|https://www.youtube.com/watch?v=7686dSc-alA
Tito je mala maca za ovoga , čarobnjak iz Oza|https://www.youtube.com/watch?v=7686dSc-alA
Oprem dobro prpa ha ha|https://www.youtube.com/watch?v=7686dSc-alA
Sramota da tako izvesta ste, bilo je suprotno, svi znamo da je suprotno!!!!!!!|https://www.youtube.com/watch?v=7686dSc-alA
Vama su baš pobrljavili mozak 😢|https://www.youtube.com/watch?v=7686dSc-alA
Znači mirno ste napadali prostorije SNS-a,mirno ste polomili automobile i verovatno ste mirno hteli da spalite žive ljude u NS???|https://www.youtube.com/watch?v=7686dSc-alA
Što bi ja to...😅|https://www.youtube.com/watch?v=7686dSc-alA
A šta ste vi radili.|https://www.youtube.com/watch?v=7686dSc-alA
Ne laprdaj. Dosta je lazi.|https://www.youtube.com/watch?v=7686dSc-alA
nemojte, da stanete Vučić je jedan od ubica Zorana Đinđića i on je taj koji je Srbiju povukao u kanđe Rusije i ukrao bodučnost vašoj deci.........ako sada stanete za Srbiju nema bodučnosti.......|https://www.youtube.com/watch?v=7686dSc-alA
Pohapsiti , pa sve poslati da zive n'a Kosovo ili u Hrvatsku|https://www.youtube.com/watch?v=7686dSc-alA
🥪|https://www.youtube.com/watch?v=7686dSc-alA
Ima li itko pismen u Kuriru? Ova voditeljica ne samo da je nepismena nego i intelektualno potkapacitirana. Izgleda da se u Kuriru zapošljavaju samo osobe 'sa šifrom'. U stvari, pa tko bi pametan i radio u Kuriru?! Takav ne postoji.|https://www.youtube.com/watch?v=7686dSc-alA
Ovo je voditeljka a ne voditeljica. Pobrkala si državu, ova TV je u Srbiji a ne u Hrvatskoj 🤣🤣🤣|https://www.youtube.com/watch?v=7686dSc-alA
@ariannahawk4292 Jako bitno u PM.|https://www.youtube.com/watch?v=7686dSc-alA
​@misasavic5073 Pa nije bitno ni tvoje mišljenje jbg|https://www.youtube.com/watch?v=7686dSc-alA
Nosi te se . . Normalna zemlja 😂😂😂|https://www.youtube.com/watch?v=7686dSc-alA
Strpi se frajeru ima vremena ..|https://www.youtube.com/watch?v=7686dSc-alA
Nezavisna Država Vojvodina 💯|https://www.youtube.com/watch?v=7686dSc-alA
Druže izadji iz '41.-e, dodji sebi|https://www.youtube.com/watch?v=7686dSc-alA
​@ariannahawk4292To je buducnost i to bliska a ne proslost.|https://www.youtube.com/watch?v=7686dSc-alA
​@drazenborsi4283 Ma nije brate, ali misli šta hoćeš . Neću ja da ti rušim snove !|https://www.youtube.com/watch?v=7686dSc-alA
Od željene usrašije do Beograda zavšište da usrašijom do Biograda,a uskoro i sa nezavisnom Istrom.😀🤣|https://www.youtube.com/watch?v=7686dSc-alA
Stoje lepa ova djevojka   neka neka je❤|https://www.youtube.com/watch?v=7686dSc-alA
Vučiću,,,,,pozdravlja te Čaušesko,,,|https://www.youtube.com/watch?v=7686dSc-alA
Čaka ga 😂😂😂|https://www.youtube.com/watch?v=7686dSc-alA
I ti ces letiti..|https://www.youtube.com/watch?v=7686dSc-alA
Samo na kucne adrese MOSKOPOLJACA ...|https://www.youtube.com/watch?v=7686dSc-alA
To de funkcioneri prepali pa na vrijeme da se sklone, ko u ratovima za koje zavedu pa se sklone da nenastradaju.|https://www.youtube.com/watch?v=7686dSc-alA
Mars svi iz kurira!|https://www.youtube.com/watch?v=7686dSc-alA
Pa oni pokazuju narod, Studente|https://www.youtube.com/watch?v=7686dSc-alA
Kakve su to siseeee😂😂😂|https://www.youtube.com/watch?v=7686dSc-alA
Ima bas bas bas dobreeeee sise❤|https://www.youtube.com/watch?v=7686dSc-alA
😅😅😅😅😅|https://www.youtube.com/watch?v=7686dSc-alA
velikeeeeee|https://www.youtube.com/watch?v=7686dSc-alA
Он нас уништи више него тито..!!|https://www.youtube.com/watch?v=7686dSc-alA
Budaletino|https://www.youtube.com/watch?v=7686dSc-alA
Nemoj Tita da mesas i  uporedjujes sa ovime,aman zaman...|https://www.youtube.com/watch?v=7686dSc-alA
@dragansavic3901 Не зна се који је гори, Тито није дао Србима да се врате на Космет после другог светског рата, а овај довршава издају Космета Бриселским и Охридским споразумима. Обојица против српског народа.|https://www.youtube.com/watch?v=7686dSc-alA
Jel znas ti uopste bilo sta o YU i o Titu? Ako ne znas..pitaj ljude kako je bilo.|https://www.youtube.com/watch?v=7686dSc-alA
Konju jedan ovako nije smjelo da bude kad je Tito bio,negp je bio mir i sloboda,bio zivot samo takav.A vidi sad sta omladina dozivljava.|https://www.youtube.com/watch?v=7686dSc-alA
ŽIVEO VUČIC ❤❤❤❤❤❤❤❤|https://www.youtube.com/watch?v=7686dSc-alA
100 godine ziv bio iza resetaka 💪|https://www.youtube.com/watch?v=7686dSc-alA
Žiiiiiiiiiiveo do kraja života u ZABELI, sve uključeno u aranžman 👍.|https://www.youtube.com/watch?v=7686dSc-alA
Živeo ❤❤❤ 🇷🇸🇷🇸|https://www.youtube.com/watch?v=7686dSc-alA
to se zove deratizacija pacovskih gnezda,čisto da znate.|https://www.youtube.com/watch?v=7686dSc-alA
Ko bre još sluša šta on priča? A i ti bi trebalo da se informišeš ko je Spomenka Jović kad čitaš te laži i truješ ovaj narod.|https://www.youtube.com/watch?v=7686dSc-alA
Tisina Bosanac, ,sta te briga za Srbiju,|https://www.youtube.com/watch?v=7686dSc-alA
Hvala. Imamo istu rdju kao i vi|https://www.youtube.com/watch?v=7686dSc-alA
​@redpanda1935 sta je bilo. Ne budi caci - naci|https://www.youtube.com/watch?v=7686dSc-alA
У СРБИЈИ СЕ НИКАД НИЈЕ БОЉЕ ЖИВЕЛО ЗАТО НАС НАПАДАЈУ .|https://www.youtube.com/watch?v=7686dSc-alA
"😂😂😂😂
Ovom više ni majka ne veruje"|https://www.youtube.com/watch?v=7686dSc-alA
A sta ti stijelja poludi. Bilo ti malo sta su te protjerali iz Biovcevog sela, pa oces da te tjeraju I iz Srbije, tugo I nevoljo|https://www.youtube.com/watch?v=7686dSc-alA
Bjedni če maloumni.|https://www.youtube.com/watch?v=7686dSc-alA
@redpanda1935 Ајде’ рођо не лупетај! Зар не видиш шта издајник ради?|https://www.youtube.com/watch?v=7686dSc-alA
Samo to citaj te lazne vesti,pa se zapitaj gde ces da radis uskoro kao voditeljka..|https://www.youtube.com/watch?v=7686dSc-alA
A ti si nepismena .|https://www.youtube.com/watch?v=7686dSc-alA
"Citajte, AJ sad napisi ""citajte"" 20 puta, a onda skidanje paocine I pasulj u vodu da omeksa"|https://www.youtube.com/watch?v=7686dSc-alA
Ja sam mislio da su samo Ćaci nepismeni.|https://www.youtube.com/watch?v=7686dSc-alA
​@milutinkocinac7886 Nisam nepismena,nego nemam naocare..Ni ti nisi bolji,recenicu ne zapicinjes sa A..I nisam voditeljka,meni se moze.Cinjenica je da je pokvarena kao kvaran zub kao i svako ko cita lazne vesti i pogresno informise javnost.|https://www.youtube.com/watch?v=7686dSc-alA
"Ma ona samo radi ""svoj posao "" ali jbg standard , leba bez motike !"|https://www.youtube.com/watch?v=7686dSc-alA
Само дели народ !|https://www.youtube.com/watch?v=7686dSc-alA
Gotov si|https://www.youtube.com/watch?v=7686dSc-alA
Курир ,и ви сте љукави.|https://www.youtube.com/watch?v=7686dSc-alA
😂😂😂|https://www.youtube.com/watch?v=7686dSc-alA
Ћаци, где ти књига ћаци?|https://www.youtube.com/watch?v=BFwzxYam6Ic
Zar im nije dosta ona rava Mina Vrbaški u Čacilendu!|https://www.youtube.com/watch?v=BFwzxYam6Ic
Kad ćaci glumi da je normalan|https://www.youtube.com/watch?v=BFwzxYam6Ic
A oni drugi su kod picule na jajima masu nam|https://www.youtube.com/watch?v=BFwzxYam6Ic
Strašno.....|https://www.youtube.com/watch?v=BFwzxYam6Ic
BRAVO, BRAVO, BRAVO CESTITI STUDENTI IZ PIONIRSKOG PARKA. VI STE NASA NORMALNA DJECA, NASA BUDUCNOST. PRIRODNO JE BITI ZALJUBLJEN. ZELIM VAM SVU SRECU OVOGA SVJETA.|https://www.youtube.com/watch?v=BFwzxYam6Ic
@milenedimovic8617 Ti si umobolna|https://www.youtube.com/watch?v=BFwzxYam6Ic
Pa gdje nađu ovakve?U stvari da su normalni ne bi bili ćaciji.|https://www.youtube.com/watch?v=BFwzxYam6Ic
TI SI JEDNA MIZERIJA KOJA LIZE GUZICU DJILASU I SOLAKU ZA SITNE PARE.|https://www.youtube.com/watch?v=BFwzxYam6Ic
Bravo momci❤❤|https://www.youtube.com/watch?v=BFwzxYam6Ic
Svi vi koji ste,skaradno komentarisali, nemate pojma sta je mladost i obrazovan covek, gde bi vi..a da...vi ste,,tapsaci,, i,, zvizdaci,, sa dramskom, pauzom|https://www.youtube.com/watch?v=BFwzxYam6Ic
PRIMITIVIZAM|https://www.youtube.com/watch?v=BFwzxYam6Ic
Sta je u ovom razgovoru primitivan?|https://www.youtube.com/watch?v=BFwzxYam6Ic
