text|url
OD KAD SI DOŠAO ALBANCI NA KOSOVU PEVAJU A SRBI KUKAJU!|https://www.youtube.com/watch?v=2fMycdrmamw
BRAVO PREDSEDNICE VOLIMO TE SRBIJA|https://www.youtube.com/watch?v=2fMycdrmamw
Ziveo nas Predsednik|https://www.youtube.com/watch?v=2fMycdrmamw
Je.e se ALBANACA|https://www.youtube.com/watch?v=2fMycdrmamw
TO LEGENDO VOLE TE SRBI|https://www.youtube.com/watch?v=2fMycdrmamw
Jaka ličnost Zelenski kosovari se strašno uplašili|https://www.youtube.com/watch?v=2fMycdrmamw
Zabole ih kita ti si im dao sve|https://www.youtube.com/watch?v=2fMycdrmamw
Јес, одело купујеш од своје плате|https://www.youtube.com/watch?v=2fMycdrmamw
Neka kupi zlatno odelo on to zasluzuje pocrkajte teroristi blokaderi|https://www.youtube.com/watch?v=2fMycdrmamw
A MI IMAMO TEBE BLAGO NAMA . SAD ALBANCI 3 DANA NECE MOCI DA SPAVAJU.|https://www.youtube.com/watch?v=2fMycdrmamw
Da imate njega jer zna pregovarati i balansirati izmedju istoka ii zapada a da nije tako mogli bi da dobijete sankcije dok rekne keks.Jeste li vi zaboravili kako su nas 99 god.bombarfovali preko noći e bas zato sto je se Milosevic prsio a potpisao je on za Kosovo ne Vucic.Al nama ako dodje drugi bice jos gore jer strane sile koje podrzavaju opoziciju žele da Vucic izgubi izbore.Nista nekontate i dobro covek rece zar da on sluša sto pojma nemaju.Bas zato spominje Kralja Milana zar smo toliko glupi da ti mladi ljudi nista ne kontaju.Da i itekako su napunili džepove al ce se sve znati.Kao da su vam vrane ispile mozak,al kažu da smo inteligentna nacija.Bas šteta.Jer nama od samih nas ne treba veći neprijatelj.Polupali ste grad svojoj deci,svojoj državi želite loše i svojoj deci sankcije|https://www.youtube.com/watch?v=2fMycdrmamw
Bravo vucicu|https://www.youtube.com/watch?v=2fMycdrmamw
Издајниче|https://www.youtube.com/watch?v=2fMycdrmamw
ŚTO PRE UZ AMERE!!! I U NATO.OTKAČITI SE OD BOLJŚEVIKA....|https://www.youtube.com/watch?v=2fMycdrmamw
Pa kome je Zelenski bitan.|https://www.youtube.com/watch?v=2fMycdrmamw
Ти си за територијални интегритет, а ниси Хрватска, е како ћеш га вратити, објасни....|https://www.youtube.com/watch?v=2fMycdrmamw
Nesto nije veseo|https://www.youtube.com/watch?v=_aTeCJJH4No
Koji predsednik to je kradopredsednik!|https://www.youtube.com/watch?v=_aTeCJJH4No
Ološi samo da se preusmere na doživotno rudarwnje bez izlaska na svetlost dana|https://www.youtube.com/watch?v=_aTeCJJH4No
Za 14 godina si napravio 2 skole u Bgu,nijedan most,a obecao ih 6...Onaj zuti Djilas za 5 godina mandata napravio 2 mosta ,8 skola otvorio samo za 3 godine,vrtice da i ne pominjemo,ambulante,biblioteke..ti biblioteke pogasio.|https://www.youtube.com/watch?v=_aTeCJJH4No
ološi|https://www.youtube.com/watch?v=_aTeCJJH4No
VELEIZDAJNIK, LOPOV, LAŽOV I UBICA.|https://www.youtube.com/watch?v=_aTeCJJH4No
Znaš kad izađu u šetnju u zabeli. Sad vežbaju|https://www.youtube.com/watch?v=_aTeCJJH4No
Kad bude stadion izgrađen održavanje će koštati šezdeset miliona eura a isplativost stadiona se očekuje tek za petsto godina inače stadion nema perspektivu samoodrživosti|https://www.youtube.com/watch?v=_aTeCJJH4No
Vozi sine|https://www.youtube.com/watch?v=_aTeCJJH4No
Па имаш добру репрезентацију само фали стадион. Народ трпи ,немој тај суфлер да лаје ,а децу ко ће да прави ,ви.|https://www.youtube.com/watch?v=_aTeCJJH4No
Delfinarij ce se exskluzivno puniti domacim srpskim mlekom....Jeftinije od slane vode|https://www.youtube.com/watch?v=_aTeCJJH4No
Oca mater i seme i pleme i celu sns mrtvu i živu familiju !!!|https://www.youtube.com/watch?v=_aTeCJJH4No
Od srca zelim da sva plenumaška deca odu kod Tudjmana tamo gde je on sad trenutno da se zajedno igraju sa njim!|https://www.youtube.com/watch?v=_aTeCJJH4No
Zatvori nam fale da mogu sve da vas prihvate, ovo sto radite je bacanje para..|https://www.youtube.com/watch?v=_aTeCJJH4No
Da, bolje je da daju tebi!|https://www.youtube.com/watch?v=_aTeCJJH4No
A što Jeleno?? Nisi dovoljno napumpana??Uzalud si se dinstala,pa ti AV kriv? Da treba u zatvor strpati sve lešinare ustaske tzv blokaderei tzv studente. Dimaće izdajnike i plaćenike iz tužilaštva,sudstva,obrazovanja itd.Sve u prdekanu.|https://www.youtube.com/watch?v=_aTeCJJH4No
​@tatacaric4941Nikad,ali nikad u zivotu moja porodica nije uzela nista od drzave i drustva, tako ce i ostati! Ovi botovi sitni bez mozga koji kaljaju ime svoje i obraz pred Bogom dace Bog na lekove da potrose|https://www.youtube.com/watch?v=_aTeCJJH4No
Zvalavi od expa nema nista ceka te robija|https://www.youtube.com/watch?v=_aTeCJJH4No
Daj meni predsednice da radim a ako jedno slovo slazem stavi me u sve nivine i zatvori mi firmu i nemoj mi nista platiti|https://www.youtube.com/watch?v=_fYEig8Ym9c
TI ZNAS SVE,GENIJE,E,JADNI SMO MI SA TOBOM|https://www.youtube.com/watch?v=_fYEig8Ym9c
Ja mislio leteci most, a ono pjesački ...bas cudno|https://www.youtube.com/watch?v=_fYEig8Ym9c
Nemoj brate, pokvarićeš nešto...ne diraj ko boga te molim|https://www.youtube.com/watch?v=_fYEig8Ym9c
Душа од човека, председник до 2050. Год.|https://www.youtube.com/watch?v=_fYEig8Ym9c
Da se ja pitam preterao bi autobus preko mosta|https://www.youtube.com/watch?v=_fYEig8Ym9c
Vucic bozja kazna za Srpski narod|https://www.youtube.com/watch?v=_fYEig8Ym9c
A Pančevački most? Njega tek kad padne|https://www.youtube.com/watch?v=_fYEig8Ym9c
Jel ima neko strucan da prica o ovome nego ovaj lelemud?|https://www.youtube.com/watch?v=_fYEig8Ym9c
Joj kad lazu majstori tebe to jest drzavu kako je tek nama smrtnicima|https://www.youtube.com/watch?v=_fYEig8Ym9c
Bravo Predsednice.... Zauvek Vucic|https://www.youtube.com/watch?v=_fYEig8Ym9c
Svi pričaju poluistinu samo on čistu laž!|https://www.youtube.com/watch?v=_fYEig8Ym9c
Živeo ti nama Aco Srbine|https://www.youtube.com/watch?v=_fYEig8Ym9c
Valjda se kaže peskiranje a ne peskarenje|https://www.youtube.com/watch?v=_fYEig8Ym9c
Dusa od čoveka sta li ce još da gradi za njegov interes čudo neporavi nadstrešnicu u novom Sadu gde su deca izginula da jer neko njegov vec bi bio u zatvoru čovek zajahao Srbiju pa nesilazi ali je bar naučio istoriju za sveove god svi lažu sem njega|https://www.youtube.com/watch?v=_fYEig8Ym9c
Председниче постоји уговор који мора да се поштује. Ако нешто нису испоштовали, удараш их по џепу. С тим да сте ви увели да се градња почиње са пројектом за грађевинску дозволу, који су по правилу крш. Нису ни на нивоу идејног. Зато више немате озбиљне пројектантске куће. Да се гради по пројекту за извођење или детаљном пројекту, који нико неће да плати унапред, онда би и градња била прецизнија и бржа. Исто важи и за озбиљне извођаче којих немаш. Пустиш Бојовића да због пар плацева на НБГД упропасти цео Енергопројект и добијеш то што добијеш. Тако да не можеш у исто време и да стиснеш и да прднеш. Зато ми знамо да ти у ствари немаш благе везе о чему причаш.|https://www.youtube.com/watch?v=_fYEig8Ym9c
Nas predsednik|https://www.youtube.com/watch?v=_fYEig8Ym9c
Zvalja|https://www.youtube.com/watch?v=_fYEig8Ym9c
blago srbima imaju svog anđela stvorijaga bog za sve|https://www.youtube.com/watch?v=_fYEig8Ym9c
Dosta si Srbiju uništio ajd ti lepo planiraj da kupiš autobusku kartu u jednom pravcu ,puno zla si Srbiji i srpskom narodu naneo.|https://www.youtube.com/watch?v=_fYEig8Ym9c
Ne misli zlo nikom|https://www.youtube.com/watch?v=_fYEig8Ym9c
ON PLANIRA PRAVI PRORACUNE GRADI ZIDA DAJE SVOJE PARE....BRAVO ALI NADSTRESICA NIJE BILA U PLANU TO NIJE ZNAO BRAVO.. I OBECAO JE DA CE SVI ODGOVARATI IIIII SVI NA SL9BODI BRAVO...|https://www.youtube.com/watch?v=_fYEig8Ym9c
Bravoooo|https://www.youtube.com/watch?v=_fYEig8Ym9c
Bravo i ako Nisam za njega|https://www.youtube.com/watch?v=_fYEig8Ym9c
Bravo Gracenivar, barem nesto za Srbe|https://www.youtube.com/watch?v=_fYEig8Ym9c
I DASE SRUŠI KO NTRESNICA U NOVOM SADU|https://www.youtube.com/watch?v=_fYEig8Ym9c
Čovjek ide među narod, kapa dole ,radi 24h dnevno, jos nek potakne i ostale,kad god se nešto radi-biće bolje|https://www.youtube.com/watch?v=AHR8e4KJSKQ
SAMO BLA, BLA, BLA PRED IZBORE! DOSTA VISE ZVAXI TRTLJAVINA|https://www.youtube.com/watch?v=AHR8e4KJSKQ
Samo vi idite namore|https://www.youtube.com/watch?v=AHR8e4KJSKQ
Dokle ćemo gledati ovog žvalavog zločinca ?|https://www.youtube.com/watch?v=AHR8e4KJSKQ
Ајде на Кијево|https://www.youtube.com/watch?v=AHR8e4KJSKQ
Ајде на Кијево|https://www.youtube.com/watch?v=AHR8e4KJSKQ
Bravooo za Vucica, do premijera|https://www.youtube.com/watch?v=AHR8e4KJSKQ
Jadni . Treba da imaju nekog pametnijeg da diriguje . Kad aplauz . Kad . Pobeda pobeda .|https://www.youtube.com/watch?v=AHR8e4KJSKQ
Ludo odgovori samo sta si dogovorio za Kosovo i Metohiju???Znas li sta znaci suverinitet....ma u ludnicu sa tobom.|https://www.youtube.com/watch?v=eHeGVDRfQCo
Do sada samo Aca Šiptar vodi protiv Srbije, naročito izdajom 18000 vojnika za hapšenje... Penzosi zaglupljeni saučesnici veleizdajnika...|https://www.youtube.com/watch?v=eHeGVDRfQCo
Diktator nema dialog.|https://www.youtube.com/watch?v=eHeGVDRfQCo
Šta ima tu da se razgovara, prekršio si ceo Ustav!!!|https://www.youtube.com/watch?v=eHeGVDRfQCo
"Bolje bi pitanje bilo ""gde nisam prekršio zakon"" kraći bi bio odgovor bahati stvore jer nema gde nisi."|https://www.youtube.com/watch?v=eHeGVDRfQCo
Само отуђење кодова је кршење устава и закона. Предаја све установе, позивни број ,судство и све Кинезима дато . Не осудити усташки геноцид у Јасеновцу је кршење устава. И још самовоље . Са Арапима и Кинези Ма.|https://www.youtube.com/watch?v=eHeGVDRfQCo
A GDE NISI|https://www.youtube.com/watch?v=eHeGVDRfQCo
PRISTOJAN?BOZE CEMU ZVUCNI TOP ? LAZI LAZI I SAMO LAZI|https://www.youtube.com/watch?v=eHeGVDRfQCo
Ovo su priče za njegove Glasače , Oni nasedaju nx njegovu Šojić ulogu|https://www.youtube.com/watch?v=eHeGVDRfQCo
TVOJE JE SAMO ONO ŠTO TI RODITELJI OSTAVE U NASLEDSTVO.SRBIJU NISI DOBIO DA BI RADIO ŠTA TI SE HOĆE I KAD TI SE HOĆE.NI JEDAN PREDSEDNIK SE NIJE PONAŠAO KRŠEĆI USTAV GDE STIGNE I KAD STIGNE.JOŠ SI TI PRAVNIK PA BI TREBALO DA ZNAŠ ZA PODELU VLASTI.TI O SVEMU ODLUČUJEŠ I ŠTA OD NARODA OČEKUJEŠ.SVI UGOVORI SU TAJNA ..O SVEMU TI ODLUČUJEŠ I JOŠ NAM POPUJEŠ.ZNA SE KOJA SU OVLAŠĆENJA PREDSEDNIKA.I NIKOLIĆ SE DRŽAO USTAVA NIJE UZURPIRO SVEPOLUGE VLASTI..SAMO ONE KOJE SU NJEGOVE OVLASTI.PREMA TOME TO JE NEŠTO O TVOME I PO TVOME.|https://www.youtube.com/watch?v=eHeGVDRfQCo
300 miliona stadion u americi sagradili za prvenstvo u fudbalu koji prima 80.000 gledalaca!Zašto će naš koštati milijardu?I ko se sve tu još nije ugradio?|https://www.youtube.com/watch?v=eHeGVDRfQCo
PRED izbore SE obecava daje jezikom I lize I NAJ veca prljavstina ' PRICAJU lazni uspesi (uspehe AKO ih ima JE postigao NAROD NE politicari, lopovi I KRIMINALCI ) o borbi protiv KRIMINALA I lopovluka , o SVOJOJ dobroti it'd. pa I atentatima KOJE prezivese it'd. it'd . BUDU MEKANI KAO ZECJI REPIC ' POSLE IZBORA NAROD BUDE NERADNIK , USTASA , LUD I GLUP I TO JAVNE OSUDE , NISTA POLITICARIMA NE VEROVATI VEC IH ZA NJIHOVI (PRLJAVI I BEZAKONI RAD NAJ STROZE KAZNITI) , IMA OVDE U OVOM NARODU U ZEMLJI SRBIJI MNOGO PAMETNIH I POSTENIJIH OD OVE BAGRE I FUKARA KOJI NAS POSLEDNJIH DECENIJA I PLJACKASE I POBISE ' SVE POD ZAKON I TUZIOCA I SUDIJU AKO NIJE RADIO ZA NAROD I DRZAVU......|https://www.youtube.com/watch?v=eHeGVDRfQCo
DA PRICAS SA NACISTIMA I USTASAMA..PA VALJDA USTAVNI SUD I PRAVOSUDJE TREBA DA TE GONE I PROCESUIRJU..ZNAO SAM DA SI BUDALETINA ALI NE DA SI TOKIKA.SMRADU VELEIZDAJNICKI|https://www.youtube.com/watch?v=eHeGVDRfQCo
Устав кршиш од кад си зајахао преЦедничку фотељу. Сад је за разговор касно. Ти не знаш да пристојно разговараш. Ти само држиш монолог. О пристојности да не причамо.|https://www.youtube.com/watch?v=eHeGVDRfQCo
"Nema tu rasprave. Relativizujes?! Ono što sam sada proverio je u domenu naučne fantastike, ali sam sumnjao da ljudi iz vrha vlasti to rade već dugo. Naime, kada neka kompanija dođe ili investira u Srbiju, bilo da je namamljena pogodnostima koje nudi predsednik Srbije, onda u odboru te kompanije u Srbiji, drzavna uprava trazi da se postavi jednog od srpskih političara, koji traži navodnu „sigurnost“, barem tehničko osoblje koje on bira. Zato se u APR-u registruju „Duh kompanije“, tj. kompanije koje nikada nisu radile, ali zato u osnivačkim dokumentima postoji spisak navodno zaposlenih ljudi. Prisustvovao sam razgovoru između računovođe i tehničkog radnika koji je ""premešten"". Menadžer pita za ime kompanije i koliko je primio; I, onaj koji nije došao sam, već je doveo gomilu svojih prijatelja, zna ime te fiktivno kompanije u APR-u, ali ne pominje koja ga je preporučio (tj. ne može da se potrudi da kaže), ali još gore, nije znao kolika mu je plata, jer je nikada nije dobio. Dakle, mora da bude maštovit. Jedno je sugurno: Zato nisam uspeo ni da se zaposlim kao „babasera“; Alo on će dobiće 75 hiljada za posao koji nije radio i niti će raditi."|https://www.youtube.com/watch?v=eHeGVDRfQCo
Ti bre cim pocne radni dan PREKRSIS USTAV|https://www.youtube.com/watch?v=eHeGVDRfQCo
Nista nisi od toga!sto pricas|https://www.youtube.com/watch?v=eHeGVDRfQCo
Pa šta je sad? Rekao si prijavite deca prijavila ispoštuj proceduru!|https://www.youtube.com/watch?v=eHeGVDRfQCo
A GDE NISI !!!!|https://www.youtube.com/watch?v=eHeGVDRfQCo
Кршиш га сваки дан!|https://www.youtube.com/watch?v=eHeGVDRfQCo
Čovek je lud|https://www.youtube.com/watch?v=eHeGVDRfQCo
ni struja nije toliko luda...|https://www.youtube.com/watch?v=eHeGVDRfQCo
​@aZoRandaWap|https://www.youtube.com/watch?v=eHeGVDRfQCo
Slažem se, pored silnog pokradenog novca ne konta cijenu običnog snajperskog zrna i majstora za kundakom...nije Slina služila vojsku....lijep pozdrav.|https://www.youtube.com/watch?v=eHeGVDRfQCo
A gde nisi??????|https://www.youtube.com/watch?v=eHeGVDRfQCo
Ljubazan i pristojan način???|https://www.youtube.com/watch?v=eHeGVDRfQCo
glupostima nikad kraja|https://www.youtube.com/watch?v=eHeGVDRfQCo
Ti prvo i prvo niti si LJUBAZAN NITI PRISTOJAN !!!!!|https://www.youtube.com/watch?v=eHeGVDRfQCo
Slagao si da nije rekonstruisana nadstrešnica,slagao si da nemamo zvučni top,slagao si da nećeš da se kandiduješ za predsednika.....|https://www.youtube.com/watch?v=eHeGVDRfQCo
Прекршио си Устав ,члан 115 .јер си годинама био и председник државе и партије.Па то себи није дозволио ни гробар са купљеном дишломом.И ту нема расправе,само примена закона.|https://www.youtube.com/watch?v=eHeGVDRfQCo
Sa odg.kaže hahahaha on postao upravo sudija i kadija|https://www.youtube.com/watch?v=eHeGVDRfQCo
POGLEDAJ TU GLAVUZU ZVALJAVU|https://www.youtube.com/watch?v=eHeGVDRfQCo
Mnogo duhovit na babu Vljosu Musliu....|https://www.youtube.com/watch?v=eHeGVDRfQCo
Otvori portal na kojem nikog konkretnog ne mozete prijaviti hahahaha boze budale i jos se reklamira, pa mislim imaju li ovi i JEDNU korisnu investiciju?! Expo ne vredi spominjati...|https://www.youtube.com/watch?v=eHeGVDRfQCo
Sa ovim portalom se otvara opcija da mogu da zaustave svakog na ulici i da maltretiraju bilo koga, pod izgovorom da ga je neko prijavio za bahatost...Tako se moze svetiti protivnicima..|https://www.youtube.com/watch?v=eHeGVDRfQCo
SVAKI DAN KRŠIŠ USTAV, KO SI TI DA SE ZA SVE PITAŠ.?|https://www.youtube.com/watch?v=eHeGVDRfQCo
Кад се дигне из кревета он прекрши Устав|https://www.youtube.com/watch?v=eHeGVDRfQCo
@misasavic5073 dok dodje do KLonjare, 3 zakona prekrši..|https://www.youtube.com/watch?v=eHeGVDRfQCo
ma cim uneses zvalvo ime ne moze izbacuje gresku hahahahaha|https://www.youtube.com/watch?v=eHeGVDRfQCo
